Features,Class
"-971.30634,26.202341,-2.6733282,-1.1398408,-0.72978884,1.5179383,-0.0072993226,0.015642291,-1.1389723,1.2293507,-0.710302,0.29716384,0.48340684,0.45540625,-0.100149244,0.41516435,0.068873376,2.5068083,0.58786565,-0.4635533,-1.0906307,0.33189562,0.77947867,2.3758833,1.5920097,0.8924772,0.5924352,0.50126916,0.44323325,0.16039442,0.28872392,0.378337,0.47460842,0.44135612,0.63783425,0.43229982,0.18677637,-0.17690839,-0.032674134,0.47631297",Passenger
"-954.9876,12.451307,2.925958,0.8885573,-3.8660254,-2.3524377,-0.7548746,1.3313549,0.039085444,-0.11878489,-0.5416167,0.42249367,0.38492733,1.5106875,1.6610678,1.8560785,0.36149186,0.53444713,0.35303724,0.6073494,0.55514646,0.5245557,-0.33162326,-0.11034222,-0.07513801,0.35463336,0.20312388,-0.07774815,0.12142368,0.20364222,0.62721485,0.79862636,0.8683665,1.0405748,1.2453111,1.2435989,1.285994,0.88714594,0.90888405,0.43685988",Passenger
"-981.909,26.657742,17.365435,12.049925,5.898055,3.0733943,-1.7052157,-1.2986629,-1.3509009,-2.9745407,-0.3487658,-1.0232477,-1.7532368,-1.072694,-2.4383128,-1.3400818,-3.2192,-4.099381,-3.1079228,-4.472601,-2.3273413,-1.3151052,-1.6016042,0.0013163488,-0.52811027,0.71365887,1.0112833,-0.11298232,1.0153347,-0.18073255,0.12749976,0.92599356,0.09646059,1.4977297,0.88087684,1.3320822,2.4328818,1.1586287,1.9105744,0.8859737",Passenger
"-928.395,11.370534,-1.635893,4.5379086,-2.1934543,2.594995,-0.90530473,3.9841387,0.9046079,1.7382143,1.1837807,1.6562766,-0.097163096,3.0016022,0.27459496,3.9172947,0.24073029,0.21974297,1.9037474,0.37959743,2.6011448,0.9962754,0.90935135,0.249868,1.0373515,0.8039134,1.5943607,1.1707078,0.65990347,1.8211606,0.32475817,1.4459773,0.6903913,1.8795431,0.8581998,1.9566351,0.7518973,1.1058466,0.95395386,0.9473118",Passenger
"-863.4365,6.6103187,-1.5307987,3.5186772,-5.4365535,-2.9278226,-6.6372128,3.830789,-6.300502,2.2153025,-3.911573,4.3565817,-3.5633566,1.0983402,-2.8834321,5.415149,-1.4828405,2.8159904,0.3061544,2.6966395,-3.1875122,1.1461697,-2.974582,0.22601831,-3.8624485,2.3511627,0.11687926,-0.39369196,-1.6742733,0.97629493,-1.1905028,-0.23029004,1.3633882,1.7426044,-0.59004676,-0.79485875,-0.5719056,-0.26067692,0.07194022,0.083920985",Passenger
"-836.88586,41.684723,-10.536753,-12.008595,-17.115982,10.01763,7.6350007,10.717537,-7.6067624,3.0025558,4.684414,2.3700445,0.74643624,0.25200987,0.2900263,3.2775393,0.06278322,1.7798002,0.15885809,5.069137,0.056635667,4.399992,-1.5931538,4.477404,2.3225174,4.614709,1.7003778,2.7098548,2.1903238,3.9660125,-1.0222455,1.7641253,1.1153208,2.7889192,3.277302,3.05576,0.6256843,3.2083201,3.1216981,3.225707",Passenger
"-944.7266,15.279037,0.17204322,-4.5107946,-5.5889673,1.4351134,0.5486121,3.3690808,1.5098546,0.07133792,-1.2321901,1.185492,-0.68936515,1.3235706,0.3192291,1.9434711,0.33705074,-0.032682788,0.70364946,1.444636,2.0939498,2.3718603,0.86996406,0.76905024,0.9749779,1.6407468,1.7171676,1.0458666,0.47408232,0.9357438,1.2672089,1.5589904,1.2560819,1.0458722,0.7941158,1.1775084,1.3240709,0.7864683,1.2873623,0.6616537",Passenger
"-838.0616,75.357376,5.929597,14.874904,-1.1425105,-3.015056,3.258006,13.323202,0.016681803,-5.395031,0.61142844,3.693632,-2.283477,2.443281,3.3668542,2.0816324,-0.45336214,4.0158854,3.126938,4.673765,4.585818,5.1384454,3.97841,3.2475643,2.2861366,3.773684,3.734402,3.6032043,2.6315243,2.3330705,3.8142476,3.3806605,3.042934,3.4129016,3.679811,3.5734127,4.5822883,3.5600023,2.4519477,2.3586497",Passenger
"-848.4411,59.669456,-3.9665995,1.7385561,6.0718594,13.369643,5.2562933,0.6201617,-12.025548,2.606492,2.519128,1.8980769,3.1716557,1.2570293,0.630354,3.3238041,3.574985,2.9928796,2.2813525,6.227985,4.8697257,3.4261951,2.658517,5.2358623,1.294428,6.1629677,5.2555017,1.9176025,3.9658322,4.1529484,1.3998127,2.6833315,1.8911549,3.3965156,3.3472245,2.7361686,2.5001178,3.2886326,4.2605023,3.6884289",Passenger
"-913.11993,27.62802,4.7472534,-1.8185377,-2.0262403,0.80352134,0.53127587,1.4643639,-2.9699256,-3.8594298,-3.1316218,1.8814487,1.4902099,1.6909667,-0.046760987,1.3781344,-0.31382242,1.0712417,0.48251915,1.352537,-0.28414756,0.64608914,-0.40105796,0.72223336,-0.292674,0.7841926,0.13701,0.48243847,-0.26133582,0.66006964,0.7186564,1.0783226,0.6723559,0.50670904,0.6919764,0.61541325,0.77309626,0.5951944,0.48748878,0.54344463",Passenger
"-884.7714,30.461391,13.905004,7.7264314,-2.4141,2.9075925,1.8106908,5.7554784,-2.5553825,-1.162573,-3.1329203,2.1638916,0.22121021,5.642802,1.330762,3.0142267,0.12739757,2.3559682,0.1116088,0.951121,-1.9099171,0.57542676,-0.25926092,0.3975939,0.5567954,0.39814016,0.50683343,0.6589588,-0.06150992,-0.19693962,-0.7999296,-0.85299706,-0.6625413,0.21421982,0.22504611,0.51194406,0.5238484,0.15046912,1.2240351,0.63115",Tanker
"-966.27216,20.634935,9.394343,6.8385477,4.243153,2.4349687,0.7659943,-0.4663674,-3.2365499,-0.28548667,1.2497066,0.9171966,1.1343784,1.8637713,0.7567279,1.2105523,1.1739898,1.2342068,1.087354,0.113586046,0.25266132,0.34135962,0.39901358,0.3118667,0.5868612,0.2571947,0.6648194,0.9380168,1.0333635,0.9628474,1.3062512,1.336392,1.1700402,1.3650453,1.2713548,1.2046574,1.1385753,1.1397039,1.3888476,1.374473",Tanker
"-758.51764,19.52952,5.7992253,6.0152206,4.479788,2.8989222,1.7743334,3.3163087,2.422126,2.303662,0.3995304,1.7649697,0.48927492,0.34953013,-0.81143737,0.9200479,0.14513065,1.3588704,1.1776034,0.99249333,-0.41445094,0.5586058,0.33113474,0.5705638,0.31757334,0.56184363,0.38916364,0.65210253,0.627963,0.8049207,0.5628096,0.30108082,0.38135582,0.27357495,0.22782125,0.43526548,0.4274256,-0.029191175,0.028456945,0.11314186",Tanker
"-889.6769,6.8080378,6.867771,3.9944975,0.571259,3.9344285,0.86878544,3.1672876,-0.40785724,1.6624342,-1.2387041,3.3242538,0.5168511,2.7677896,-0.4197325,2.278011,0.07786269,1.880608,0.14639753,2.2482278,-0.10401582,2.0219367,0.6169794,1.1848841,0.17258132,0.9062962,0.3206506,0.7708612,0.35174733,0.7801446,0.25845414,0.38453278,0.61052656,0.34613034,0.609199,0.4408475,0.68173665,-0.03623981,0.3325483,0.17555238",Tanker
"-921.79987,24.143398,12.386775,6.7198176,-0.03109363,-0.9954235,-1.9617935,-2.20887,-2.1440127,-0.44082007,0.5312786,2.3883474,1.3123336,1.7744877,1.0737238,1.3019477,1.4699231,2.074946,1.935822,1.5826216,1.5346311,1.7344509,1.3150727,1.1343822,1.1932032,0.8847233,1.0881757,1.3959765,1.4747888,1.7209424,1.3750668,1.6144413,1.4759871,1.4803294,1.3912703,1.3599375,1.0794735,0.8205934,0.93573916,0.660464",Tanker
"-839.9107,19.10132,9.13143,6.9885945,5.6628447,4.3679786,2.4617898,3.271446,2.6263926,1.3055397,-0.5008208,0.7507839,0.17365962,0.4597,0.9182063,1.7319077,0.35411754,1.4013146,0.7756783,0.6338443,0.04531732,0.5931714,0.6648007,0.3547821,0.5375969,0.9392004,0.33840215,0.6883638,1.0085856,1.3630604,0.6550848,0.60664624,0.7392285,0.6315027,0.75424325,0.7846077,0.7710571,0.37381035,0.39766333,0.33668777",Tanker
"-908.666,15.048314,-5.1530867,4.509548,3.2830596,1.3624221,-0.5325988,2.366069,-4.0967474,4.0166373,-1.0794504,2.4812114,0.65336543,3.6721401,-1.774524,3.5634665,0.4281833,3.8464015,0.2078824,0.41516796,-1.1051447,1.1818949,-0.88291836,0.895063,-0.042159207,0.92611367,1.0601536,1.3398864,0.6698019,0.4107531,-0.306473,-0.33602694,-0.4131541,0.09821988,0.627779,1.3097252,1.0594609,1.6283588,1.3025831,1.4224024",Tanker
"-842.485,40.94068,17.067272,15.731041,4.116472,3.1093488,0.9404025,5.0041203,-2.8693109,-4.709633,-7.3714623,-0.28390333,0.660593,2.0402014,-2.645579,0.53538287,-1.3996192,2.796745,0.36111844,0.66080743,-0.96938044,1.4874505,-1.0813725,-0.22497201,-0.42411205,-2.2590756,0.12382278,-0.061400577,-0.5724244,0.305704,0.51804084,0.43168685,2.408917,2.142677,1.7267045,1.9407358,1.8282801,-0.025151787,0.85847735,0.54562765",Tanker
"-919.09955,29.605549,4.672533,5.705578,-0.59164965,-0.30240622,4.56376,3.5870438,0.13698794,0.691362,-0.25621805,2.0244231,0.6393318,2.0002851,2.0894794,2.092175,1.8362051,3.0567532,1.4624467,0.9270928,0.42869768,2.1426907,0.96142554,1.090131,1.9241506,2.0497408,1.024961,1.1696122,0.9850861,0.8228445,0.48036414,1.1246618,1.4481761,1.0981007,1.1578833,0.84790826,0.95107466,0.25569093,0.8703141,0.87498915",Tanker
"-921.56213,20.07803,9.279024,6.2881584,1.918683,1.5609124,1.6622967,2.0612154,1.2609509,1.6476269,-0.15468141,1.0353371,-0.5129184,0.26800472,1.9261106,2.319573,1.0482568,2.5016088,2.1691103,2.5369835,0.63818294,0.7879816,0.8804814,1.6577911,0.7256813,0.8069048,0.99783146,1.4767836,1.8092083,1.6793619,1.3584853,1.3421214,1.6490498,1.2334433,0.9866678,0.9431876,0.7046183,0.798176,0.45899683,0.25437292",Tanker
"-759.8332,7.965688,3.5424178,5.6444087,2.2735035,2.88927,2.5205016,4.149561,1.3449777,1.853712,1.0415618,2.474172,1.3184799,2.1746802,0.8815607,1.7898035,1.0439291,1.9550456,1.2487612,1.3278956,0.8209204,1.5095696,0.99886614,1.1208055,1.0330579,1.1322026,0.95641655,0.8028012,0.91916674,0.7422102,0.5483592,0.57024944,0.50518596,0.41435623,0.43303275,0.4075955,-0.045526758,-0.17567725,0.15580508,0.0911714",Tanker
"-951.01843,26.664885,11.939272,12.6098175,9.21106,8.055339,7.6003017,4.5942435,-0.6762357,0.2135024,0.19991285,0.7561985,0.851511,0.40178517,-0.51030815,0.6216903,1.5359882,1.614631,1.4251655,1.3456428,0.17431523,-0.22752649,-1.2190512,-1.4885906,-1.0402681,-0.6598263,-1.128983,-0.9836548,-0.31020296,-0.6216278,-0.44397214,0.1303661,1.421273,1.708824,1.8836515,1.9742602,1.4217783,1.0075341,0.44667855,0.21227321",Tanker
"-821.25446,8.544312,6.3558383,7.4244394,3.9566355,4.2100034,1.9690455,4.405969,2.2106328,3.02815,1.7924963,2.6345196,0.66110754,1.8437028,0.6661996,1.7694184,0.44316915,1.9769278,1.3302131,1.61107,0.7182375,1.4373908,0.62803465,0.6712224,0.42000303,0.7949713,0.7548121,0.57382375,0.41242748,0.4321477,0.079275765,0.03877979,0.08622688,0.0583918,0.34844744,0.43034664,0.573531,0.054504495,0.17593354,-0.07059834",Tanker
"-930.1215,53.49172,31.96673,20.162308,7.575384,2.7199862,-1.5299047,-0.108962886,-9.95817,-5.6617594,-5.34928,0.9754465,-1.0934213,2.5744843,2.569228,4.2130423,1.7926475,2.4728394,2.9089513,1.012561,0.575637,1.7392027,0.77641594,0.82803375,0.39482537,-0.21378759,0.4201136,-0.4777773,-0.43403512,-1.4525572,0.5639198,0.788001,0.64038026,2.4742434,0.47526258,1.7245672,0.2676146,1.3179786,0.021862734,1.1948084",Tanker
"-804.95856,-3.8424847,5.3873587,7.840759,-0.16564414,6.063216,0.7008795,6.27659,-0.5798605,3.141709,-1.6244898,3.506974,-2.0772524,2.277224,-1.9267914,2.482208,-1.5628552,2.6192672,-1.0241989,1.710112,-1.8408897,2.1889029,-0.89515674,0.5481147,-0.069088414,0.69047415,-0.6561375,0.1926236,0.028966408,0.5029676,-1.0214361,0.57675546,-0.6460842,0.06605432,-0.48535043,0.56274855,-0.8012861,-0.20952322,-0.07287702,0.24572897",Tanker
"-941.3841,14.060097,0.8271031,2.7949588,-0.15054362,2.56376,2.9832168,3.989015,0.27473247,0.16911788,-1.4157363,1.5240448,0.29374474,1.5489078,-0.23370272,1.3136959,-0.022178257,1.9356828,0.5934996,0.7636101,-0.07986121,0.9140252,0.38943252,0.64702505,0.40853792,0.7592062,0.17059743,0.59924906,0.94412476,0.8803971,0.32792696,0.688461,0.83512414,0.89424926,1.1075063,0.91926277,0.5489725,0.11401665,0.57802033,0.74673915",Tanker
"-767.664,15.616242,3.1762998,5.537059,-2.3263159,0.7709773,-2.9218953,0.9199333,-0.844411,2.1686897,-1.8303041,3.906105,0.25102997,2.6850128,-1.158793,1.5119067,-1.4323103,1.1529748,-0.56253755,1.0469108,-1.3767477,1.2928329,-0.44187632,0.5613574,-0.4642843,0.23005848,-0.5297264,0.001232781,-0.36781168,0.4362951,-0.36186025,0.0022446483,-0.22215524,0.28342053,-0.2099898,0.5359316,0.3608018,0.10624797,0.20555995,0.2117548",Tanker
"-902.2604,20.563751,1.8494452,3.7079265,1.878794,-1.3840688,-4.3680615,0.29926273,-6.7502885,-0.45805484,-0.79729116,2.6090565,-2.8642871,1.8992536,0.5797032,2.5801902,1.3677988,1.4510806,1.9429957,0.78599095,-1.4684381,0.8975853,1.2751806,1.1294042,0.71891713,0.78251237,0.25968474,1.1436263,1.1753143,1.1320976,1.3296095,1.7477216,0.8098515,0.4390574,0.67672485,0.18267356,-0.2280004,0.15681036,1.0954722,1.5865287",Tanker
"-843.96704,70.27596,7.004457,11.951633,-7.899202,3.270074,-1.4883302,2.2733784,-9.042398,-0.9396839,-6.9230022,2.2936614,-5.4416313,0.7266395,-3.4052694,-1.8813732,-4.74665,3.0336952,-2.7635448,3.0912032,-3.737285,6.4974294,0.09892979,2.0074983,0.031004341,1.9338986,-1.2680104,0.7621163,0.80754805,0.9011035,1.2422017,1.2981746,1.3947624,0.24533716,1.8802027,0.99165446,0.18606664,-0.21885937,1.2398762,0.41756165",Tanker
"-911.74536,22.535654,3.3077564,1.4730579,0.30609903,3.1251566,3.357523,9.734448,4.360003,5.4982033,1.1245843,3.9041324,1.2741499,3.9455202,1.6746624,2.1942234,0.1627487,2.756731,0.52792335,0.98561025,-1.0767821,0.9580224,-0.4930632,0.19524162,-0.32825345,0.114114374,-0.84316593,-0.5816984,-0.3912149,-0.46004334,-0.2013883,0.458814,0.28660607,-0.52493596,0.09231456,0.31936237,0.42215002,0.30425096,1.0623856,0.7344478",Tanker
"-931.9023,30.036951,11.803583,15.218255,7.2705984,10.224619,11.495815,11.179251,7.607299,8.132575,5.6273713,6.21661,3.678558,3.725432,2.9102852,1.6341609,1.1014147,3.4592745,1.5635943,1.3799213,2.138606,1.7850254,1.4049544,2.4331815,1.3662292,1.8071487,1.370885,0.9264935,1.5017476,1.2419164,0.70589745,1.2813907,1.3711741,1.3413839,1.0964202,1.126105,1.258975,0.6594143,0.9998863,1.3706139",Tanker
"-799.0365,9.847778,1.7968168,6.04015,3.4638917,4.022479,1.4357418,3.1753533,0.6501234,1.3382846,-0.100142166,2.1907055,0.9091341,2.5459714,0.6114335,2.4456494,1.0239432,1.7804589,1.0004994,1.4609958,-0.08202922,1.1874964,0.34816405,0.58185816,0.09993124,0.6511935,0.28279278,0.57387614,0.12592138,0.58353114,0.40430346,0.1922895,0.22992234,0.26068413,0.17418896,0.25048962,0.4592573,0.112108834,0.19959345,0.11035474",Tanker
"-896.2657,13.676206,6.1255717,11.917585,3.9350612,3.7656877,1.4112337,6.6979237,0.43394533,2.484361,-1.8308331,4.0271034,0.0627027,2.9142468,-0.82257986,4.0794134,-0.40422633,2.541501,0.60776204,1.7811481,-1.1813868,1.5066109,0.25668478,0.85755104,-0.08123796,1.4866319,0.10685639,0.16533148,0.2750634,0.83535975,-0.153059,0.06798683,0.16637188,0.08818027,0.40280187,0.20991006,-0.21232763,-0.5268382,0.18952155,0.20097269",Tanker
"-866.9297,62.893543,28.926565,14.448857,8.519349,1.5893798,-3.2326536,3.9259186,1.2829658,2.3883553,-3.7593331,0.029356157,-1.1623514,3.3828223,-1.9225237,1.9492619,0.6255448,3.321541,1.0656857,2.6304042,0.06293116,2.5652661,-0.3019729,1.2082635,-2.6817722,-0.98725206,-1.0492325,1.6672784,1.629478,1.7025102,-0.027342554,-0.11646026,0.15592577,-0.1546956,0.9303973,1.5720898,1.9408432,0.3149192,1.6584733,1.0711565",Tanker
"-944.2915,18.780231,11.463047,8.718433,4.99294,2.6510704,1.5033437,1.4027092,0.49895978,0.6724208,1.018851,2.767571,2.7661006,2.6638947,2.3543499,2.222624,1.339541,1.1698492,0.740775,0.509984,0.28818247,0.86701035,1.0082891,1.0851336,1.3481474,1.561532,1.1599519,0.92626446,0.7495056,0.24567688,0.0081026945,0.02201333,0.021867888,0.019384345,0.18746501,0.29144993,0.43380105,0.5452768,0.966996,1.0228883",Tanker
"-772.9948,11.117132,-3.0618114,7.19049,-13.984758,-3.8842838,-7.436248,5.9035935,-10.571618,-2.6460998,-9.843807,6.4683895,-4.2179885,5.0346527,-5.024412,4.306863,-5.19167,4.0182576,-1.9215366,1.518486,-4.570273,4.22774,-0.49408406,1.6554062,-0.67612565,2.2883182,-0.82952327,1.6550193,-0.7552407,2.4497643,-1.7651278,1.1594622,-0.5064852,1.1853465,0.004228969,1.6964524,-0.1935502,0.28023016,0.9442083,1.0786395",Tanker
"-898.0113,11.349593,10.94382,12.864044,7.0359282,6.468509,1.9060153,7.8514557,1.2864102,2.9278429,-0.9330923,5.4305625,0.7872885,3.5237217,0.7234057,3.5838838,-0.36690834,3.4237828,0.93633527,2.1494715,-0.28807947,2.2840157,0.06660275,1.0111595,0.58260643,1.5281506,-0.28899005,0.41052884,0.40125403,0.4647703,-0.5232079,0.02028328,-0.29468623,-0.48899177,-0.63045406,-0.23728968,-0.7869438,-1.1541907,-0.20739985,-0.085763305",Tanker
"-828.13745,35.45491,-8.067275,1.3072534,-0.9688746,-0.08892543,1.6246877,1.4573317,-1.7588267,-1.9988811,-1.2237203,2.491808,0.7023569,-0.14636832,-0.91202563,1.2756855,0.06377653,0.9668802,0.8969307,0.36338258,-0.4517673,1.1434306,0.4888121,-0.014187158,-0.11284353,-0.039538704,0.016022535,0.36438975,0.6023499,0.60078627,-0.0441179,0.61083037,0.4632957,0.442791,0.7108462,0.9923703,0.20914586,0.008568372,0.6661103,0.70412934",Tanker
"-779.81696,9.984664,13.035036,7.062823,6.1171436,4.782256,2.1626422,2.802503,0.3352616,2.762928,0.15876828,2.3332858,0.57312566,2.3030837,0.38473216,2.1642046,0.62578964,1.2955748,-0.041147914,1.2426063,-0.14145017,0.65312284,-0.30876997,0.64801306,-0.19966108,0.450725,-0.03989478,0.1736377,-0.427017,-0.12732238,-0.7352908,-0.59717035,-0.80628765,-0.8625115,-0.68822247,-0.5901064,-0.34921193,-0.65840995,-0.2970846,-0.31425488",Tanker
"-940.18823,21.966822,5.9317393,4.0075955,0.44283074,2.5078583,1.7668713,3.92772,0.55494505,0.97237414,0.6233782,4.691533,3.1751466,3.3361592,1.2965881,2.3753476,1.7865785,2.747343,1.5577292,1.7381892,0.29888052,1.3937502,0.71052366,0.7725159,1.0451487,0.90152246,0.4211803,0.3995139,0.9340234,0.15383545,0.58469534,0.97467905,1.5414422,1.1569079,1.5002772,1.2337986,0.7442347,0.5960973,0.91329336,0.4621928",Tanker
"-858.6163,24.526482,13.549259,7.3870506,4.89714,6.110908,3.2853513,4.9024987,2.4676154,2.5149136,-0.70219654,2.6237214,0.89320713,2.0552979,-0.5254138,1.5661498,-0.5272807,1.6365901,0.6903885,1.664719,0.07774515,1.8338084,0.8050151,1.1141742,0.80262184,1.0600665,0.96484286,0.7938606,0.6533884,0.7244943,0.317487,0.3605965,0.34967437,0.5823909,0.35039988,0.57711875,0.35275206,0.020084776,0.1972408,0.32355395",Tanker
"-931.89233,19.60043,9.737896,6.1949997,4.3089404,2.870838,2.7366428,2.926025,1.3859268,1.7858351,1.4815444,1.4832749,1.2405035,1.4463679,1.1024927,1.4761308,1.3850418,1.5680805,1.4116205,0.7267397,0.8312213,1.3646038,1.5189822,1.5604514,1.5817828,1.3618698,0.96521205,1.1732354,1.3170913,1.1493574,0.8790433,1.093595,1.4751267,1.4923538,1.6021823,1.2769597,1.0875518,1.1851494,1.2415229,1.1839781",Tanker
"-836.4067,39.208923,13.759189,5.5911136,-19.169481,-4.6842556,-7.6126046,-0.7164724,-11.98035,1.886562,-0.44361582,7.366325,3.7961667,12.000842,2.084543,10.714757,-2.6291847,4.834602,-0.11256948,-0.2862507,-1.0086757,0.88048965,1.3481656,0.8704048,1.0918965,-0.8503829,2.9599426,2.0562055,-0.41884,0.99084693,-0.03030411,1.5305142,1.9150044,2.22773,1.8317227,1.6628393,2.7722068,2.4936817,3.7283607,0.6475977",Tanker
"-862.33136,38.977615,-2.4351454,-4.6208105,-10.394268,-6.6862535,-4.615725,4.366373,0.25323308,-3.7916596,-8.121654,3.1064963,0.80157626,1.8814559,-1.1178725,0.19174801,-3.8468263,1.4374377,0.79593325,0.4631884,-2.6372218,0.8171033,0.6688225,0.7535125,1.0270817,0.7772885,0.713926,0.6748556,0.29975224,0.7854736,-1.2257118,-0.094345585,-0.7615261,-0.71285397,0.07414616,1.883183,1.0450792,0.40102285,0.94432276,0.9891304",Tanker
"-708.8973,43.89945,18.538773,12.560979,-2.7242799,7.1402307,-4.229201,7.5208197,-3.436701,8.099059,-1.739319,8.986709,0.8823442,11.124507,0.0497548,5.6185756,-4.3920813,7.9946527,-3.0127017,4.083328,-2.6870608,2.7116325,-5.2103834,-0.6322122,-2.5140069,0.90700924,-1.3438082,1.2614763,-0.7333398,1.5571774,-2.2825456,-2.1925504,-2.428837,-0.8550834,-1.0075227,-0.15758021,-0.09785006,-0.1421576,-0.7224045,0.32496664",Tanker
"-951.6067,20.425667,13.17313,7.943278,3.75246,3.4688609,1.9957535,3.940462,0.3453551,1.448297,-0.9203736,3.169398,1.2634388,2.6529617,0.40349752,2.2851663,0.58129346,2.3697493,0.9647562,1.4332455,0.10596347,1.4429394,0.96510017,1.0839219,0.9501722,1.0862249,0.39987814,0.56549484,0.63975066,0.66763437,0.11615522,0.45707718,0.4310894,0.32588682,0.663355,0.5156192,0.41752988,-0.059032388,0.5156331,0.32193947",Tanker
"-907.8552,5.5024185,3.969939,8.23257,1.0398079,3.1898508,0.6092244,5.299949,-0.87273216,0.6646168,-1.1866938,3.8436053,-0.07839489,3.456618,-0.4339522,2.156718,-0.1758929,1.8148174,-0.11070822,0.56750995,-0.95047504,1.272241,-0.93368816,0.7917738,-0.05842528,0.4503796,-0.15318504,0.18516877,-0.0013823838,0.28802335,-0.12966412,0.6949293,0.3053265,0.53607976,0.65308374,0.57261974,0.45069298,0.5078267,1.4264251,0.57885635",Tanker
"-956.8666,5.30445,-0.79602015,1.3361629,1.5277395,4.0664415,2.0995498,1.5220605,2.5958974,2.2710836,1.5096259,2.9563437,1.2727324,1.9840908,1.1648428,1.9760355,0.8855427,1.4582523,1.4978186,1.1096516,0.9794109,1.693503,0.32066375,0.78185004,0.71511734,0.73666066,0.5251552,0.42414296,1.3384455,1.0795468,0.7439989,0.55501705,0.8114471,0.319351,0.9594008,0.92276406,0.79010254,0.34095478,0.78231627,0.7310188",Tanker
"-967.78796,10.112638,0.71267706,0.8202276,3.1972017,3.5482702,1.7208012,0.65588284,0.14155951,1.0200051,0.7838791,1.2575084,1.5410163,1.1391276,0.66099143,1.4247978,1.6005086,1.9691916,1.7626349,1.5581793,1.2881399,1.5479764,1.3110325,1.2435422,1.3716177,1.431212,1.301884,1.1842768,1.2044458,1.0756731,1.0809542,0.92478055,1.1008668,1.1987476,1.2019231,1.2349105,1.2481987,1.2435609,1.1940234,1.1234378",Tanker
"-883.84094,22.201347,2.9601116,10.431464,4.4939837,8.477661,0.5466833,8.320256,-0.19782923,-0.075340934,-1.2564801,5.2414203,-2.8011956,2.1081052,-3.1729631,-0.49988228,-2.0802426,1.9386307,-0.039361913,0.46540338,-2.8489532,2.285637,-1.2969185,0.69440347,-0.14982209,0.9380224,-0.5397287,0.48988235,0.43844667,-0.044523817,0.10982419,0.3958094,0.08578504,0.66676426,0.61615765,1.0475577,0.3069577,0.0033645246,1.7151034,0.9866439",Tanker
"-928.6168,53.79385,20.521812,14.900338,-0.9826791,0.03088176,-1.7001603,-2.923304,-11.428259,-7.7317157,-9.229948,2.902034,3.7543476,5.8395095,2.157906,3.4118388,-0.36036506,2.2045777,-1.1417654,-0.23049927,-3.4312649,-0.31390223,-1.9864699,0.61317986,-0.47016194,-0.26033282,-0.627548,-1.3808014,-0.888932,-0.89618206,-0.7872436,-0.61459994,1.5642538,1.205954,2.1847255,2.5430257,3.9921312,1.5960498,2.8160286,2.7760713",Tanker
"-795.9096,21.069584,13.490848,10.333148,8.540846,5.8040566,2.9716244,4.070063,0.8529565,1.3634629,-0.032190226,2.141481,0.2945008,1.7165878,0.5558916,1.6446265,0.37428263,1.5171028,0.99226564,0.36710516,0.047800932,0.7525767,0.5585182,0.66467816,1.1286913,0.2854396,0.15225385,-0.061343715,-0.13520226,-0.23187234,-0.4082862,-0.3587186,-0.47381812,-0.054512598,-0.2757872,0.1801515,-0.30343512,0.031161949,0.4721435,0.43073037",Tanker
"-952.7846,23.096441,1.9279281,4.60469,1.1339389,7.4000926,6.952879,4.021802,0.7222577,0.45637515,0.14179663,5.819233,0.9164716,2.8875098,-0.12583442,0.96319145,0.44492188,3.0453384,1.6198338,2.0129836,-0.5359513,2.8444972,0.9720197,1.4936543,0.866266,1.5321215,1.3422909,0.5220683,-0.04148487,1.6383712,-0.50281715,0.37665415,0.7322379,0.14479558,1.4979339,0.8076142,1.774955,0.4102238,1.3335884,1.1006943",Tanker
"-909.3183,28.460638,5.230746,0.9135707,-5.9982142,-4.473194,-2.6240048,1.9654331,0.14669885,-1.452467,-3.1900074,3.2446485,0.3991265,0.011602948,0.5482756,2.167794,-0.7442459,3.1453526,1.905413,0.52582854,-0.79821444,1.4487572,0.24328715,0.13233986,1.1651939,0.9440386,0.30860066,0.32251438,0.068717346,0.40419888,-0.38954625,0.78194517,0.7697758,0.8334929,1.0527518,1.4485757,0.7752131,0.48543158,1.4906648,1.085375",Tanker
"-901.81775,19.252155,10.547382,7.6249814,0.61334294,2.1815898,1.0616955,1.5931745,-1.1144949,0.3233164,0.63369083,3.5112746,0.31252402,0.83870715,-0.59588367,1.8971702,-0.40346,0.8853216,0.7336731,0.22091752,-1.1342093,0.9793063,0.07312868,0.54732233,1.1841606,0.31342053,0.32822832,0.62005025,0.764937,0.31190193,-0.116781116,0.47979137,0.22927934,0.7332372,0.82966584,0.55023396,0.8907617,0.8829585,1.5289662,1.2193367",Tanker
"-924.48615,22.294493,4.2631598,12.024993,2.3244655,2.7293763,4.3176107,7.454548,-0.32139674,-1.3481314,-1.14138,3.7289577,1.736289,2.5065954,-1.0827876,1.7935052,0.6780384,2.7980883,0.19808987,0.2574321,-0.28719676,1.7094257,0.037172027,0.9059051,1.4065347,0.55626243,0.5731087,0.14790733,0.4718372,0.33730552,0.041957583,-0.19047458,-0.13035956,0.13245374,0.15606453,1.0256388,0.15816236,-0.28756696,0.5651503,-0.23249586",Tanker
