Features,Class
"-371.841796875,93.7755355834961,5.180417537689209,29.981748580932617,-14.304883003234863,19.169286727905273,-4.30703592300415,12.236732482910156,-11.086688041687012,8.832837104797363,-5.4815521240234375,21.443206787109375,-2.0317070484161377,17.170578002929688,-0.6198194622993469,13.369951248168945,-1.9452543258666992,16.064342498779297,0.020776214078068733,6.850521564483643,-1.9085525274276733,6.421505928039551,-1.624091625213623,6.907642841339111,1.3647249937057495,4.690838813781738,0.22424210608005524,5.905799388885498,2.4957597255706787,7.382638931274414,1.2400579452514648,6.630723476409912,0.5098199844360352,6.693324565887451,3.081658363342285,4.753188133239746,-0.8218783140182495,1.5951162576675415,1.1739798784255981,1.8349567651748657",Passenger
"-595.3941650390625,144.81422424316406,15.583841323852539,38.17469024658203,17.878643035888672,12.959260940551758,11.339333534240723,5.447610855102539,3.0710251331329346,-1.8024994134902954,-5.8561272621154785,3.720015525817871,3.6154792308807373,4.313836097717285,1.0903146266937256,2.0193309783935547,1.7784967422485352,2.8126065731048584,1.5271934270858765,-3.4322266578674316,-4.847042083740234,0.17250338196754456,0.4797360897064209,4.439671993255615,4.3586649894714355,3.796647787094116,3.013211727142334,2.3908417224884033,6.20065975189209,4.22059440612793,3.7151858806610107,3.8760015964508057,7.300307273864746,8.925466537475586,11.445013999938965,10.112637519836426,8.656896591186523,6.2330403327941895,6.52164363861084,3.9966700077056885",Passenger
"-382.60479736328125,106.34112548828125,-15.143413543701172,13.635409355163574,-18.053335189819336,25.1264705657959,0.8671888113021851,17.08806610107422,-9.809585571289062,10.013912200927734,-1.4516701698303223,9.447490692138672,-2.7860164642333984,11.661409378051758,-8.246064186096191,9.73039722442627,-2.0703794956207275,11.063523292541504,-3.3988168239593506,8.541661262512207,-4.2179036140441895,9.784119606018066,-3.076691150665283,10.012104988098145,1.0042097568511963,6.336142063140869,-0.05231504142284393,5.988507270812988,2.2055728435516357,4.606652736663818,0.7169631719589233,4.132238864898682,1.54635751247406,5.5095415115356445,3.078583002090454,4.6089653968811035,1.037879467010498,2.915466070175171,3.241180181503296,3.6727776527404785",Passenger
"-439.7490539550781,114.34880828857422,-8.371804237365723,16.81910514831543,-17.731033325195312,9.861284255981445,-2.6489810943603516,11.371644973754883,-11.668128967285156,0.03867978975176811,-10.473584175109863,7.033607482910156,-10.270695686340332,5.016623020172119,-5.851905822753906,9.344141006469727,-1.2885053157806396,9.870731353759766,-1.089462399482727,1.9870237112045288,-6.603346347808838,3.2053234577178955,-1.7711609601974487,11.014881134033203,8.964105606079102,12.614230155944824,5.4662556648254395,7.595270156860352,2.5797204971313477,2.051161050796509,-1.8828556537628174,1.5715864896774292,3.295942544937134,8.581180572509766,10.45969295501709,10.477421760559082,6.587692737579346,2.076430559158325,2.209407329559326,0.7479342818260193",Passenger
"-480.6925964355469,96.61509704589844,-10.479364395141602,25.63241958618164,-7.71263313293457,11.616174697875977,-0.9409482479095459,17.930601119995117,-6.654880523681641,10.210464477539062,-0.04947170242667198,11.672908782958984,-0.027584915980696678,11.448230743408203,-1.6364644765853882,5.555267333984375,4.190237522125244,12.547796249389648,-0.27169862389564514,6.920708179473877,-0.9166660308837891,6.376191139221191,3.9484195709228516,7.253530979156494,1.25937819480896,4.302181720733643,1.8892714977264404,2.783841371536255,2.792426824569702,4.284811496734619,4.179896831512451,2.322425603866577,1.9452625513076782,3.333665370941162,4.514664649963379,4.030837535858154,3.4541590213775635,1.9917078018188477,4.490885257720947,5.891773700714111",Passenger
"-368.95965576171875,94.17520904541016,-0.5138401985168457,26.202871322631836,-8.13121509552002,15.935070037841797,-6.189579486846924,13.841585159301758,-13.307351112365723,7.801218509674072,-9.887195587158203,20.535837173461914,-4.953647136688232,7.398270606994629,-9.603635787963867,12.730796813964844,-4.231723785400391,11.011202812194824,-2.1743767261505127,9.477799415588379,-5.113875389099121,10.794113159179688,-4.464986324310303,9.650465965270996,-2.8574318885803223,8.09145450592041,-0.6852557063102722,7.241977691650391,-0.12369649857282639,7.796518802642822,0.9711161255836487,5.10489559173584,-1.601829171180725,3.406787157058716,2.2439839839935303,5.232727527618408,1.3933556079864502,1.6827898025512695,1.8655495643615723,3.7376160621643066",Passenger
"-492.6829833984375,84.8713607788086,4.427981376647949,31.166902542114258,0.24546141922473907,16.92070960998535,-0.36554479598999023,17.952098846435547,-9.286049842834473,8.478672981262207,-3.998581647872925,15.285245895385742,3.612832546234131,12.609655380249023,-1.3916608095169067,14.66296672821045,3.309509754180908,11.422749519348145,0.5542293190956116,8.045337677001953,-1.4426630735397339,6.441683292388916,-0.8044806122779846,7.284926414489746,2.149440050125122,7.3322954177856445,4.191863536834717,6.836878299713135,4.758464813232422,7.3327107429504395,4.826244354248047,5.588582515716553,3.921429395675659,5.234151363372803,3.89009165763855,4.432124614715576,1.6275643110275269,2.037641763687134,2.2450623512268066,2.6029341220855713",Passenger
"-466.9864807128906,94.26533508300781,-6.445526123046875,25.657930374145508,-4.15129280090332,16.446054458618164,-6.3525285720825195,7.906622409820557,-12.391263008117676,6.025059700012207,-6.574312686920166,14.177016258239746,-1.8912484645843506,9.87781047821045,-5.049349784851074,9.383018493652344,-3.7811567783355713,6.947537899017334,-1.9143471717834473,7.15624475479126,-0.14521066844463348,10.400403022766113,-0.9307547211647034,4.133131504058838,-1.455128788948059,3.5292625427246094,1.5288422107696533,4.308876991271973,3.013780117034912,4.602023601531982,5.789843559265137,5.632479190826416,3.7578577995300293,3.2105956077575684,4.891589164733887,5.127663612365723,4.16882848739624,2.3025379180908203,5.901834487915039,4.688307285308838",Passenger
"-399.79010009765625,109.88523864746094,5.085041046142578,27.638713836669922,-12.542071342468262,13.358274459838867,-5.956045150756836,15.716107368469238,-11.086849212646484,3.449915885925293,-12.643898010253906,6.516247272491455,-10.101688385009766,8.293516159057617,-5.318973541259766,11.06797981262207,-5.0251569747924805,5.752952575683594,-9.46685791015625,-0.8746971487998962,-10.210137367248535,6.6037278175354,2.396549701690674,13.50969123840332,5.16911506652832,6.670119285583496,-2.4266767501831055,1.2610255479812622,-1.3520070314407349,4.786221027374268,4.1592116355896,8.105729103088379,4.982586860656738,5.286782741546631,1.700364351272583,2.8756725788116455,0.762173593044281,2.6378605365753174,4.078000545501709,3.5059475898742676",Passenger
"-402.1910705566406,97.6883316040039,1.277698278427124,36.35820007324219,-2.8458824157714844,23.766693115234375,-2.79764461517334,14.34932804107666,-15.174860000610352,2.3881258964538574,-9.365850448608398,12.271974563598633,0.7314227819442749,16.488037109375,-2.525688409805298,16.144454956054688,0.3795929551124573,12.666696548461914,-1.7518627643585205,7.557999610900879,-4.912232398986816,7.030679702758789,-1.8122103214263916,8.190149307250977,2.285336971282959,7.505100250244141,0.53678297996521,3.958717107772827,0.3671812415122986,3.0163021087646484,-0.20149429142475128,3.6386563777923584,2.136690855026245,4.978476524353027,4.305160999298096,5.797231197357178,1.4243016242980957,1.1164430379867554,1.108276128768921,1.2529453039169312",Passenger
"-427.4490966796875,86.94676208496094,-6.123215675354004,26.424198150634766,-5.346846580505371,14.098888397216797,-4.84921932220459,17.939430236816406,-5.82230281829834,14.384307861328125,-2.4873602390289307,17.955917358398438,1.2801905870437622,14.990594863891602,-3.4793145656585693,10.701708793640137,-1.8987993001937866,13.31261157989502,0.34468135237693787,8.819822311401367,-2.4964425563812256,9.664230346679688,0.5118850469589233,9.132902145385742,2.550536632537842,7.873437404632568,2.161261796951294,5.747662544250488,3.1749088764190674,6.217040538787842,3.150641679763794,5.173640251159668,1.9205186367034912,4.455984592437744,3.386308431625366,4.977595329284668,2.073054075241089,2.8523058891296387,3.236487627029419,3.6398465633392334",Passenger
"-538.49365234375,93.49152374267578,-7.837235927581787,17.085241317749023,1.0542198419570923,15.75104808807373,-1.5701212882995605,16.18508529663086,-0.9720526337623596,4.83360481262207,-7.18177604675293,13.51968765258789,3.0930111408233643,13.931212425231934,-0.5227885246276855,7.018308639526367,0.7436131834983826,12.419927597045898,4.800016403198242,5.731563091278076,-0.6604210138320923,10.732756614685059,5.4902544021606445,7.474030494689941,2.9823553562164307,6.305352210998535,3.656222105026245,5.077336311340332,5.875363826751709,7.284867763519287,6.865866661071777,5.207520008087158,4.703384876251221,4.33058500289917,7.16951847076416,6.7382588386535645,6.683207988739014,3.6435916423797607,7.26264762878418,4.191478729248047",Passenger
"-464.68621826171875,126.4628677368164,5.749545097351074,23.504070281982422,5.945629596710205,12.276999473571777,3.477642297744751,16.27458953857422,-0.2784193456172943,11.797904968261719,0.4251088500022888,12.638477325439453,3.88374662399292,9.290481567382812,0.29843953251838684,8.115035057067871,1.2465636730194092,7.418257236480713,2.056638240814209,3.9765775203704834,0.5035369992256165,5.923990249633789,1.179665446281433,4.833305835723877,2.554110050201416,3.6296651363372803,1.0551199913024902,1.7651937007904053,1.5050736665725708,2.427366018295288,1.9762414693832397,1.676429271697998,1.9408113956451416,2.7339630126953125,3.456037759780884,3.348421335220337,2.0804033279418945,1.1169220209121704,3.095843553543091,2.6928598880767822",Passenger
"-441.5071716308594,43.456809997558594,-25.905309677124023,35.2478141784668,-10.61314868927002,15.561824798583984,-0.5556424856185913,15.26988410949707,-8.2990140914917,15.058258056640625,-4.334478378295898,11.104405403137207,-3.0930888652801514,15.446611404418945,-3.2523539066314697,14.5100679397583,-4.489643096923828,12.164588928222656,7.347060680389404,14.427248001098633,-2.444913387298584,5.281680107116699,0.5480505228042603,10.972696304321289,-0.8776419162750244,4.971222877502441,-1.0627031326293945,3.650693655014038,4.265982627868652,8.438189506530762,-1.2430344820022583,1.108242154121399,3.5473737716674805,7.515446662902832,1.5637362003326416,3.3152413368225098,2.8021442890167236,8.928359031677246,4.624937057495117,0.7099671363830566",Passenger
"-402.30517578125,84.57164001464844,-8.89319133758545,17.412670135498047,-5.108433246612549,20.09423828125,-7.978343963623047,22.284706115722656,-2.8667502403259277,8.552845001220703,-9.72607135772705,14.754326820373535,-1.2524914741516113,7.691800117492676,-4.288626670837402,12.815661430358887,-4.644378185272217,9.151848793029785,0.8836828470230103,8.75920295715332,-3.429485559463501,9.67984676361084,-0.5048970580101013,6.236783027648926,0.9806051254272461,6.851951599121094,0.6967387795448303,5.663769721984863,1.6945897340774536,7.871047019958496,0.3947907090187073,6.274148464202881,1.2414981126785278,5.0089430809021,2.981074094772339,6.62739896774292,2.9807469844818115,5.165604114532471,4.122862339019775,5.814877510070801",Passenger
"-352.7537841796875,86.33527374267578,1.4140641689300537,21.41843605041504,-3.5522232055664062,16.833486557006836,1.3600177764892578,15.284757614135742,-1.1506472826004028,8.005085945129395,-9.25396728515625,10.699019432067871,0.22034034132957458,8.09054183959961,-4.681622505187988,9.94958209991455,-1.310438871383667,8.08834457397461,-0.7071027755737305,6.684764385223389,-3.1988837718963623,6.91434383392334,1.205789566040039,6.163554668426514,0.996006190776825,5.087873458862305,1.0805473327636719,3.328004837036133,1.434288501739502,4.509049892425537,1.4655507802963257,2.8081631660461426,3.0211918354034424,2.8053081035614014,2.904057025909424,3.604785203933716,2.569646120071411,1.6177510023117065,2.862105131149292,2.732333183288574",Passenger
"-338.11334228515625,84.68563079833984,0.29848501086235046,23.443161010742188,-8.6007661819458,21.605310440063477,-17.6722412109375,8.526276588439941,-6.899914264678955,10.630121231079102,-5.572149753570557,16.451305389404297,-1.6333023309707642,9.268149375915527,-4.784100532531738,14.22961711883545,-6.634485244750977,10.092658042907715,-0.6524977684020996,10.855527877807617,-8.261222839355469,9.507990837097168,-3.3882014751434326,6.458832740783691,-3.1048779487609863,8.249363899230957,-2.575859308242798,7.098480701446533,-0.7417507171630859,9.40876579284668,-2.377628803253174,6.172943115234375,-1.3243385553359985,4.550405979156494,1.4825228452682495,7.889848232269287,2.998232841491699,5.403100967407227,3.2475931644439697,4.624032497406006",Passenger
"-337.73046875,91.82781982421875,-3.104377508163452,17.41228675842285,-10.244019508361816,14.24632740020752,0.08022736757993698,20.6793155670166,-4.556581974029541,10.109782218933105,-3.761431932449341,15.979837417602539,2.0373775959014893,18.984760284423828,0.33432328701019287,12.413583755493164,-0.31177717447280884,10.842962265014648,-0.3367466926574707,5.972845077514648,-4.673163890838623,5.930532932281494,-0.9148577451705933,4.260163307189941,0.2793215215206146,4.109246253967285,0.0746164545416832,3.625990390777588,0.10329393297433853,1.7279764413833618,-1.2482980489730835,0.24912294745445251,-0.7338288426399231,2.172337293624878,1.3564496040344238,2.57023024559021,1.868562936782837,1.2360798120498657,2.73603892326355,2.0497922897338867",Tanker
"-536.396728515625,134.85552978515625,18.97496795654297,41.32415008544922,5.854405879974365,13.930692672729492,2.8549301624298096,12.668161392211914,-6.654603958129883,5.821046352386475,1.6491796970367432,11.731829643249512,2.350569725036621,11.231629371643066,0.7626344561576843,8.078859329223633,3.564131498336792,8.111733436584473,5.753536224365234,2.5212714672088623,1.8244222402572632,3.8199541568756104,2.2977654933929443,2.234556198120117,3.920034408569336,1.0000585317611694,3.9456799030303955,2.8977181911468506,4.102962493896484,3.2965381145477295,4.215697765350342,2.6849122047424316,4.921186923980713,2.4249284267425537,3.748908042907715,3.2408673763275146,3.337480068206787,2.047691822052002,4.849489212036133,3.263667106628418",Tanker
"-420.59002685546875,111.89264678955078,20.800132751464844,31.413211822509766,8.84856128692627,18.254701614379883,5.015599727630615,16.07206916809082,3.9335553646087646,10.63917350769043,-2.0178465843200684,11.323932647705078,2.498539447784424,8.996504783630371,0.19929057359695435,8.591904640197754,1.1472731828689575,8.663265228271484,3.298491954803467,5.589569091796875,-1.459565281867981,4.384505748748779,1.5502551794052124,3.4710276126861572,1.4059185981750488,3.3236522674560547,1.8097131252288818,2.5757687091827393,2.7937607765197754,3.283677816390991,2.6319327354431152,1.5667378902435303,2.534379482269287,1.3814059495925903,2.568425178527832,1.7273132801055908,2.2539596557617188,-0.44354739785194397,1.5079470872879028,0.650951623916626",Tanker
"-425.5001525878906,101.86442565917969,13.716564178466797,25.194047927856445,4.635865688323975,18.029693603515625,6.1823835372924805,18.16974449157715,5.048404216766357,11.483888626098633,1.2519352436065674,14.674415588378906,6.411929130554199,13.441499710083008,2.6421871185302734,8.918377876281738,2.6448915004730225,8.164565086364746,2.6596970558166504,6.804694175720215,1.4805617332458496,8.502480506896973,3.8118209838867188,4.61320686340332,2.2132396697998047,3.926132917404175,2.008507251739502,3.1090753078460693,2.4906699657440186,2.975135564804077,1.4884662628173828,1.086540937423706,1.9805744886398315,1.7897714376449585,2.480471134185791,2.2133467197418213,2.3059804439544678,0.1205378919839859,1.9793790578842163,0.845716118812561",Tanker
"-496.7182312011719,99.26478576660156,13.414172172546387,29.51164436340332,-4.2747673988342285,16.08499526977539,1.5858428478240967,14.2366361618042,-2.4685986042022705,10.709379196166992,-1.8416815996170044,16.350122451782227,1.9416683912277222,13.579839706420898,0.15116015076637268,11.046797752380371,1.367965579032898,11.860672950744629,3.7093875408172607,8.338603973388672,1.7022593021392822,8.437445640563965,3.238525867462158,5.4008941650390625,2.0463743209838867,4.769775867462158,2.878546953201294,5.766819953918457,4.7191481590271,6.003355979919434,3.7102537155151367,4.2802510261535645,4.1132612228393555,3.693481683731079,4.3267316818237305,3.302727460861206,3.8262062072753906,1.9634923934936523,4.100473403930664,2.188084125518799",Tanker
"-472.03973388671875,119.01061248779297,25.592256546020508,40.38028335571289,11.726362228393555,20.11903953552246,2.3355119228363037,19.946067810058594,3.47754168510437,11.847599029541016,-6.496920108795166,13.130184173583984,0.29234206676483154,10.845240592956543,0.9111672043800354,12.609526634216309,-2.1356067657470703,9.810494422912598,0.56577467918396,7.41580057144165,-2.367995500564575,5.983177185058594,1.079279899597168,3.778317928314209,1.2577179670333862,4.837801933288574,-0.40562665462493896,3.770813226699829,2.3284780979156494,5.978560447692871,1.868820309638977,2.975954532623291,1.4619539976119995,2.360602617263794,2.5516517162323,3.007999897003174,2.644827127456665,0.7840282320976257,2.2771999835968018,2.1397182941436768",Tanker
"-418.8098449707031,106.98825073242188,2.187462091445923,33.76445388793945,2.2009639739990234,16.773475646972656,-1.2209323644638062,17.153305053710938,-11.525915145874023,11.355892181396484,-4.941992282867432,15.605270385742188,-0.3640834093093872,14.038369178771973,-4.5603227615356445,12.701857566833496,0.5814003944396973,13.090371131896973,-0.3652248680591583,5.832754611968994,-4.831092357635498,6.406773567199707,-3.2344839572906494,4.604095458984375,-1.0194138288497925,4.451983451843262,1.519755244255066,5.791689872741699,1.1378023624420166,2.7601940631866455,-1.4419258832931519,0.5608255863189697,-1.3286058902740479,0.906245231628418,1.0120981931686401,3.7221922874450684,2.8075437545776367,3.59519100189209,4.0984206199646,3.3821558952331543",Tanker
"-316.7691955566406,109.71965026855469,3.3441109657287598,28.622121810913086,-10.025675773620605,12.390775680541992,-6.412574291229248,20.986791610717773,-10.103924751281738,1.0598844289779663,-15.705240249633789,13.241929054260254,0.5973237752914429,15.362285614013672,-8.795693397521973,9.61493968963623,-6.565268516540527,13.618956565856934,-2.5336103439331055,6.8355584144592285,-7.136204242706299,9.060998916625977,-3.6499407291412354,4.938710689544678,-3.493323802947998,-0.36596885323524475,-1.2428674697875977,3.4911649227142334,-1.618483066558838,3.4260523319244385,-2.3995704650878906,3.840787887573242,2.682939291000366,4.823150157928467,0.3240724503993988,5.158076286315918,1.9088895320892334,1.9655330181121826,0.6503440141677856,3.0153627395629883",Tanker
"-487.3877258300781,115.29164123535156,5.014991760253906,29.842172622680664,1.066279649734497,13.348852157592773,8.185894012451172,19.274391174316406,0.9375022053718567,10.562459945678711,-2.3481645584106445,11.710411071777344,1.336956262588501,10.901178359985352,0.5200912356376648,11.616158485412598,3.1860923767089844,10.601038932800293,1.1159664392471313,5.012789249420166,-1.193043828010559,7.172641277313232,1.0087532997131348,5.736698150634766,3.6187825202941895,5.0106377601623535,3.194117546081543,3.548638105392456,2.57331919670105,2.0159993171691895,1.6589503288269043,1.8247184753417969,3.1128640174865723,2.3990375995635986,2.3767521381378174,1.3529870510101318,2.3074898719787598,0.4121747314929962,2.9270548820495605,0.6300654411315918",Tanker
"-486.8777160644531,105.05452728271484,-1.0888261795043945,25.97299575805664,3.8710408210754395,23.1014347076416,4.10996150970459,17.66920280456543,-0.3822934329509735,15.694538116455078,-1.5274276733398438,10.17297077178955,-2.729900360107422,14.6632661819458,4.883547782897949,14.093305587768555,0.14327390491962433,12.074068069458008,7.172666549682617,11.024561882019043,-2.8392515182495117,4.994486331939697,1.1106327772140503,7.864523887634277,-0.018280573189258575,2.5073533058166504,0.6888151168823242,4.667787551879883,5.1235198974609375,5.4618940353393555,3.965954542160034,3.6891109943389893,5.958990573883057,3.810973882675171,2.613659620285034,2.978088855743408,2.124417304992676,0.9859581589698792,2.7649121284484863,-1.384913444519043",Tanker
"-403.7601013183594,100.74520874023438,23.983617782592773,17.555517196655273,14.962745666503906,20.35841941833496,18.237056732177734,18.39855194091797,11.91235637664795,10.10275650024414,7.0377984046936035,10.663052558898926,9.83572006225586,9.580918312072754,5.924421787261963,7.05978536605835,5.49605131149292,7.34262228012085,6.902416229248047,5.557417392730713,3.7709836959838867,5.660628318786621,4.9655351638793945,4.6642279624938965,5.171573638916016,5.196873188018799,4.141605854034424,2.7830252647399902,3.2946643829345703,3.0703353881835938,2.4401111602783203,1.658095359802246,2.373030424118042,1.857956051826477,2.0870566368103027,1.6394009590148926,0.7823669910430908,-0.7780844569206238,0.6616380214691162,1.0379207134246826",Tanker
"-477.6700134277344,111.54850006103516,1.147592544555664,35.26746368408203,4.460057735443115,23.72384262084961,9.635010719299316,18.998098373413086,-7.993717670440674,10.46567153930664,0.7670850157737732,16.917165756225586,1.4036366939544678,8.597392082214355,-2.48861026763916,9.105341911315918,1.7837443351745605,11.377680778503418,2.0134332180023193,6.463958740234375,-3.319934844970703,2.786555767059326,-6.208175182342529,-0.4265515208244324,-2.9645447731018066,1.8687148094177246,-0.9848954081535339,0.3085973858833313,-0.8057677745819092,-1.1154513359069824,-2.044865131378174,-0.3006545603275299,2.3724751472473145,3.806774616241455,4.773398399353027,4.862985134124756,3.4360780715942383,1.9794914722442627,1.7879128456115723,0.21846958994865417",Tanker
"-362.0036315917969,74.45028686523438,20.218387603759766,35.309852600097656,9.710190773010254,17.79228973388672,4.819152355194092,18.294540405273438,5.913246154785156,15.890235900878906,5.0973029136657715,14.112187385559082,3.2874794006347656,10.331997871398926,-0.09597881883382797,7.849865436553955,0.6575363874435425,9.263894081115723,5.125002384185791,7.299193859100342,1.6316250562667847,7.820414066314697,2.3007705211639404,3.3589084148406982,1.740056037902832,3.5379562377929688,2.875166893005371,3.4841201305389404,1.9466358423233032,1.363420844078064,-0.2386787235736847,0.23284912109375,0.7105563879013062,1.0812640190124512,2.3047547340393066,2.2991981506347656,1.6031999588012695,-0.08077076077461243,1.669643759727478,0.2549678385257721",Tanker
"-475.80792236328125,134.542236328125,22.2979736328125,36.008052825927734,3.3255107402801514,15.785043716430664,0.32508769631385803,15.217527389526367,-10.0331392288208,3.6938717365264893,-6.888830661773682,14.646072387695312,0.7616671323776245,12.220528602600098,3.3984479904174805,13.33425235748291,1.3185710906982422,9.037896156311035,3.4740560054779053,6.325344562530518,-1.3641655445098877,6.347353458404541,0.584158718585968,4.4657487869262695,-0.3104681670665741,1.681498646736145,0.6392789483070374,0.33169445395469666,-0.7843431234359741,-0.7422345280647278,0.47294676303863525,1.8781051635742188,2.0992074012756348,3.4554035663604736,1.1967861652374268,1.9402281045913696,1.6942044496536255,0.4680456817150116,1.727444052696228,0.7831301093101501",Tanker
"-379.32757568359375,81.15103912353516,12.308355331420898,34.26979064941406,7.103138446807861,23.529769897460938,10.066740989685059,23.781808853149414,2.923060417175293,11.352444648742676,-1.50325608253479,15.293769836425781,0.2707361876964569,9.888472557067871,-2.8762638568878174,7.879683971405029,-1.4272918701171875,8.524081230163574,0.4721672832965851,5.813705921173096,-3.319329261779785,5.885509014129639,-0.3155037760734558,3.078336715698242,1.4340076446533203,3.326876640319824,-0.9770690202713013,1.5743669271469116,0.7205151319503784,1.3156620264053345,-0.54941725730896,1.5831794738769531,-0.7805109024047852,0.11354862153530121,0.8337351679801941,1.894122838973999,-0.8233028054237366,-0.29653269052505493,1.498988151550293,0.7256934642791748",Tanker
"-418.79656982421875,94.35260772705078,-9.672242164611816,28.147071838378906,-4.924463748931885,17.31210708618164,4.015643119812012,21.309614181518555,-1.8973160982131958,11.225776672363281,-3.7611730098724365,14.339632987976074,-0.36950817704200745,12.69819450378418,-1.8537366390228271,10.175623893737793,-0.5999225974082947,13.315503120422363,-0.28844836354255676,6.421671390533447,-2.155789613723755,7.808460235595703,-0.022304384037852287,5.317331314086914,0.20166748762130737,4.41807746887207,0.2682773768901825,4.363614082336426,2.622410774230957,4.537489891052246,0.3806959092617035,3.547511100769043,2.3819050788879395,4.2348761558532715,3.2040133476257324,3.9016711711883545,1.7039474248886108,0.6626813411712646,2.1964406967163086,2.8023805618286133",Tanker
"-359.1655578613281,99.01319122314453,8.396968841552734,32.55131149291992,2.8770716190338135,15.526037216186523,1.6142079830169678,16.84945297241211,-0.3316827416419983,13.174662590026855,-0.6413241624832153,16.14447021484375,1.9427849054336548,11.421195983886719,-2.246080160140991,9.21303939819336,-2.2103111743927,7.974720001220703,-0.2585614323616028,4.910768508911133,-1.4864881038665771,6.802853107452393,-0.6241313815116882,2.6778337955474854,0.9894313812255859,2.501152515411377,-2.323918342590332,2.258754253387451,2.0802791118621826,0.2441679686307907,-0.5687628984451294,2.780025005340576,-0.13988816738128662,0.4899630844593048,2.2341418266296387,1.9421793222427368,1.3307398557662964,1.6536725759506226,1.9945317506790161,0.5912671685218811",Tanker
"-340.0185852050781,90.68830108642578,-11.434781074523926,25.794984817504883,-2.2903494834899902,7.468976020812988,-15.30104923248291,15.328168869018555,-18.687143325805664,9.92463493347168,-3.055086612701416,17.847209930419922,-10.719964981079102,14.09233570098877,-4.367112636566162,14.348217010498047,-0.5053741931915283,9.137402534484863,1.7547342777252197,8.326581954956055,-8.1272611618042,7.8320698738098145,0.4744732975959778,8.287610054016113,-1.6920660734176636,5.994820594787598,-1.9029606580734253,6.039495468139648,0.7261475324630737,5.4369797706604,0.7668650150299072,7.073931694030762,1.3910338878631592,2.8117411136627197,0.7257281541824341,2.9968347549438477,-1.0462888479232788,1.1806645393371582,3.4891510009765625,5.707390308380127",Tanker
"-294.2832336425781,109.57110595703125,-2.7216601371765137,30.36705207824707,-7.119977951049805,19.89494514465332,-0.7637065649032593,20.444162368774414,-7.992754936218262,10.020445823669434,-11.963502883911133,11.65489673614502,-7.537125587463379,9.35327434539795,-8.082961082458496,7.589710712432861,-8.607189178466797,10.369854927062988,-5.834827423095703,8.753413200378418,-7.249658107757568,12.557101249694824,-1.8447850942611694,6.760055065155029,-1.8191436529159546,6.0024237632751465,-2.6470232009887695,4.268520832061768,-0.2926701605319977,4.727478504180908,-1.0129543542861938,4.322247505187988,0.49754273891448975,2.086779832839966,0.22016960382461548,3.5124330520629883,-0.17983196675777435,1.3753745555877686,0.5917118191719055,1.9646857976913452",Tanker
"-425.8299865722656,103.73973846435547,0.9852271676063538,24.028564453125,-0.8941965699195862,19.39642333984375,5.17416524887085,32.60663986206055,6.005249977111816,15.787694931030273,-2.4612205028533936,17.24430274963379,-0.07937787473201752,14.643722534179688,1.1170144081115723,11.722817420959473,-0.017012305557727814,13.099976539611816,0.6322628855705261,6.327001571655273,-5.9305315017700195,5.721657752990723,-2.428619146347046,2.6034603118896484,-2.5607798099517822,1.6708945035934448,-3.078792095184326,-0.22774440050125122,-1.6461446285247803,0.8619979023933411,-0.6265453100204468,2.404944896697998,0.6750285029411316,0.7533172965049744,0.21643145382404327,1.8920820951461792,1.6699994802474976,-0.10874737054109573,2.9356226921081543,1.3354474306106567",Tanker
"-487.7678527832031,83.40106201171875,4.240597248077393,31.92498779296875,0.04579779505729675,22.86382484436035,6.2576751708984375,22.906225204467773,3.303114414215088,17.78272819519043,-0.24887949228286743,15.349737167358398,0.4757166802883148,12.789044380187988,-0.6643850207328796,9.943575859069824,-0.8847712874412537,11.264358520507812,0.4013111889362335,7.748386383056641,-0.5270959138870239,7.009683609008789,1.0168306827545166,7.065470218658447,-0.5101369619369507,4.197707176208496,1.2844762802124023,3.3052027225494385,0.6669961214065552,2.5609734058380127,0.862266480922699,2.6931040287017822,2.235128164291382,2.3185315132141113,2.4865376949310303,2.0086188316345215,2.0867257118225098,1.139680027961731,2.798203706741333,1.5970458984375",Tanker
"-432.4423828125,89.69709777832031,8.818498611450195,27.666677474975586,10.952884674072266,23.21026039123535,10.879014015197754,18.30891227722168,5.769792079925537,11.315911293029785,1.825519323348999,12.04983139038086,4.675924301147461,11.245816230773926,4.232690811157227,11.75851058959961,4.780364036560059,10.011033058166504,4.485430717468262,6.044830322265625,1.0161513090133667,5.715192794799805,2.543809652328491,3.2414181232452393,2.2952651977539062,3.6675307750701904,1.987625002861023,2.639651298522949,1.9860727787017822,2.0443551540374756,1.6636426448822021,1.564396619796753,1.6256660223007202,1.406834602355957,2.0080392360687256,1.7485078573226929,2.342695713043213,0.6347432732582092,2.284423351287842,1.3871769905090332",Tanker
"-362.97802734375,92.60794067382812,6.0485429763793945,29.426067352294922,1.0706443786621094,19.370651245117188,5.11749267578125,19.303466796875,2.4676973819732666,13.595947265625,-2.5045580863952637,14.882699012756348,1.9245026111602783,12.841629981994629,-0.8170207738876343,12.6737699508667,-0.963401734828949,10.82917594909668,1.2446202039718628,6.947648525238037,-3.032839298248291,6.852516174316406,0.1296720802783966,4.647253513336182,0.2986721694469452,4.549133777618408,0.15054009854793549,2.6284148693084717,0.5836181640625,3.241098403930664,0.09571605920791626,1.251550316810608,0.8749751448631287,1.5460751056671143,1.8540927171707153,1.7859934568405151,0.2871169149875641,-0.8043178915977478,1.5003801584243774,1.3067272901535034",Tanker
