Features,Class
"-525.9774169921875,108.5971908569336,-13.39430046081543,36.81463623046875,0.8940287232398987,13.756789207458496,1.492945909500122,4.753020286560059,-5.366944789886475,2.9879846572875977,-2.0311975479125977,11.52514934539795,3.5797464847564697,8.078193664550781,-0.9511885046958923,6.5403900146484375,0.03534441068768501,5.545914649963379,2.683912515640259,3.7489395141601562,0.9560186862945557,6.4716644287109375,2.4846770763397217,4.797495365142822,4.388585567474365,2.319187641143799,2.3426406383514404,0.18296469748020172,4.011050701141357,2.17655873298645,3.2331063747406006,1.340842843055725,2.484051465988159,3.323317289352417,6.047102451324463,6.979878902435303,8.68585205078125,7.867544651031494,10.908679008483887,5.895325183868408",Passenger
"-390.5970153808594,108.16149139404297,-6.833315849304199,25.095537185668945,-4.889580249786377,14.99014663696289,-8.106573104858398,20.93060302734375,-8.594890594482422,14.65678596496582,-5.422844409942627,7.485017776489258,-0.6324636936187744,10.375100135803223,-5.8980393409729,7.4078240394592285,-2.841853380203247,8.210765838623047,-3.109619379043579,4.232789039611816,-3.1335020065307617,5.831200122833252,-2.0069313049316406,7.312868118286133,0.008077683858573437,3.6755237579345703,0.49707505106925964,3.408158540725708,1.600230097770691,3.82401704788208,0.5346649885177612,2.7000131607055664,1.6779457330703735,4.233367443084717,3.5106565952301025,3.543423891067505,1.61912202835083,3.0395078659057617,3.0646183490753174,4.106004238128662",Passenger
"-465.5646667480469,120.45894622802734,-20.283344268798828,16.022541046142578,-11.822416305541992,15.52791976928711,1.6027806997299194,8.315068244934082,-13.364666938781738,-0.7166591882705688,-4.048771381378174,8.318777084350586,-4.683969974517822,1.9308873414993286,-7.102386951446533,5.183627605438232,-1.0830597877502441,9.037315368652344,1.5401637554168701,6.064353942871094,0.2618166208267212,8.515814781188965,-2.258868455886841,6.4249348640441895,4.401847839355469,8.680403709411621,4.762302398681641,6.7937517166137695,5.561755657196045,5.672944068908691,5.859923839569092,5.969203948974609,4.0905938148498535,4.920373916625977,7.797129154205322,9.148102760314941,9.18462085723877,6.615048408508301,5.988968372344971,1.5395642518997192",Passenger
"-469.1346130371094,136.05003356933594,7.942841529846191,36.01072311401367,6.651444435119629,20.63540267944336,2.3581466674804688,19.098468780517578,1.9169867038726807,7.646294116973877,-5.329761505126953,11.92779541015625,1.4191253185272217,8.125731468200684,-4.183907508850098,4.700084209442139,-5.304452896118164,4.220224380493164,0.016482358798384666,3.289097547531128,-4.732295989990234,2.0108423233032227,-0.38017627596855164,1.914260983467102,-1.1009149551391602,0.550609827041626,-1.0913550853729248,-0.20290622115135193,-0.18840406835079193,1.857665777206421,2.8153765201568604,2.915576457977295,3.743905544281006,3.1656203269958496,3.427757978439331,3.2873175144195557,4.402220726013184,1.6499327421188354,4.55362606048584,4.182650566101074",Passenger
"-470.6212463378906,83.65778350830078,-13.795377731323242,29.181869506835938,-6.928909778594971,20.522525787353516,0.45346397161483765,19.634416580200195,-7.024866580963135,6.035528659820557,-5.732792377471924,16.766794204711914,4.62328577041626,15.187612533569336,0.8927910327911377,12.256696701049805,2.3184361457824707,10.292983055114746,1.197365641593933,7.9555439949035645,-1.8824362754821777,7.324317932128906,1.5770329236984253,8.364710807800293,3.756395101547241,8.54613971710205,2.4921369552612305,5.13499116897583,3.761317014694214,4.522033214569092,4.283466815948486,5.291330814361572,2.6750383377075195,5.323310375213623,5.404074192047119,4.757134437561035,2.7841482162475586,2.0511481761932373,3.375352144241333,2.898745059967041",Passenger
"-379.1224670410156,108.20887756347656,0.12122683227062225,20.96610450744629,-19.138519287109375,10.784071922302246,-7.589690208435059,7.7402215003967285,1.4255996942520142,19.7509765625,-8.559121131896973,10.753929138183594,-10.104813575744629,10.923235893249512,-8.65515422821045,6.340526103973389,-2.162654161453247,14.073921203613281,-5.595645904541016,6.452526092529297,-2.957847833633423,6.06702995300293,-0.7632046937942505,6.861116409301758,-0.8434237837791443,7.773465156555176,1.0684936046600342,5.737053394317627,1.454270601272583,8.240801811218262,-3.0468289852142334,7.834716796875,-3.5854015350341797,4.803858757019043,2.092240333557129,6.883432388305664,2.1160731315612793,1.3333996534347534,-0.16599588096141815,4.429521560668945",Passenger
"-423.5899658203125,117.42076873779297,-1.5183660984039307,18.405797958374023,-19.989173889160156,9.546272277832031,0.5929627418518066,19.818552017211914,-1.6434177160263062,8.883657455444336,-10.97508716583252,7.71250057220459,-7.57629919052124,8.161928176879883,-5.664064884185791,9.182943344116211,-4.582000255584717,6.1942291259765625,-3.7968742847442627,2.4005439281463623,-6.915560722351074,7.277369022369385,1.3636590242385864,8.633101463317871,1.9628005027770996,5.268869400024414,-1.3673019409179688,4.41843318939209,4.084698677062988,6.799980640411377,5.175466060638428,6.008562088012695,2.7619221210479736,2.4955811500549316,1.6392970085144043,3.2106449604034424,2.483954906463623,2.783792495727539,5.766408443450928,3.939441442489624",Passenger
"-559.240966796875,150.56092834472656,15.142412185668945,42.18560028076172,14.364973068237305,16.732332229614258,14.068843841552734,15.854721069335938,4.050230503082275,1.3588860034942627,-3.179922342300415,6.192803382873535,3.1561145782470703,5.453591346740723,-1.0324196815490723,0.4782990515232086,-0.5769508481025696,1.040020227432251,2.243481159210205,-0.173489049077034,-2.471237897872925,2.4494903087615967,2.0108938217163086,1.862320899963379,1.6825311183929443,0.10672372579574585,1.2101938724517822,-0.09512550383806229,1.4877372980117798,1.9086792469024658,1.3480603694915771,2.346494197845459,3.016684055328369,3.4146921634674072,5.561028957366943,4.665788650512695,4.179739475250244,1.3879412412643433,5.558837890625,4.330484390258789",Passenger
"-460.6112976074219,78.2978286743164,3.080216407775879,19.567541122436523,-2.05045485496521,14.065879821777344,2.2660298347473145,17.392715454101562,0.326566219329834,8.576078414916992,-5.385616302490234,10.711357116699219,1.9430633783340454,11.086565017700195,-0.0175720676779747,10.016295433044434,0.8180542588233948,9.42440414428711,4.588369846343994,8.39018440246582,-0.15531212091445923,5.3589701652526855,0.0012378492392599583,4.31989860534668,2.9053642749786377,7.011508941650391,5.020102500915527,5.054645538330078,2.961071491241455,3.5281083583831787,0.7812816500663757,1.7649625539779663,1.9680116176605225,1.5786653757095337,2.971565008163452,3.2821242809295654,4.026656150817871,2.4758431911468506,3.7204530239105225,1.7776108980178833",Passenger
"-455.96142578125,90.47974395751953,21.19237518310547,27.34546661376953,-5.6820969581604,15.61317253112793,-6.550563335418701,16.186153411865234,-2.681483745574951,15.032158851623535,-7.56193733215332,8.983798027038574,-9.978113174438477,3.6719465255737305,-11.578699111938477,6.6235222816467285,-1.9583027362823486,18.946392059326172,9.418617248535156,18.209882736206055,3.9666764736175537,10.969127655029297,-1.0388284921646118,5.340014457702637,-1.2839101552963257,5.099904537200928,-0.3950614333152771,5.864950656890869,1.493064045906067,4.1094794273376465,-1.4657341241836548,0.26744532585144043,-2.27947998046875,2.0115163326263428,3.12343692779541,6.655428409576416,6.691413879394531,6.494839191436768,6.045137882232666,4.678127765655518",Passenger
"-388.5242919921875,82.53707885742188,-21.2688045501709,24.93149757385254,-12.908515930175781,16.226696014404297,-2.174391031265259,24.84907341003418,-5.530585289001465,14.075944900512695,-5.326893329620361,9.163920402526855,-2.026912212371826,9.384074211120605,1.3010258674621582,12.730387687683105,-4.760528087615967,6.78619384765625,-0.2032517045736313,9.614017486572266,0.9568562507629395,10.703653335571289,-2.82920503616333,7.775093078613281,-1.2891656160354614,9.6019287109375,2.3677592277526855,7.294522285461426,0.730974018573761,5.461690425872803,-0.8709588050842285,6.449173450469971,1.6054255962371826,7.908262729644775,1.4987785816192627,5.524569034576416,0.8817076086997986,6.246556282043457,5.262909889221191,8.044580459594727",Passenger
"-284.0100402832031,112.4227066040039,-2.8965494632720947,34.84757995605469,-6.016645908355713,16.26102066040039,-4.239783763885498,22.96027183532715,-7.230377197265625,9.129349708557129,-10.253870964050293,13.378499984741211,-9.382697105407715,9.354846954345703,-12.2147855758667,6.552689075469971,-8.235629081726074,8.17747974395752,-5.652731895446777,4.74158239364624,-8.189554214477539,6.717996120452881,-5.123166084289551,7.629427909851074,-1.5159744024276733,6.7773261070251465,-4.538804531097412,4.904207706451416,-1.781616449356079,4.826918125152588,-2.547750234603882,3.3620336055755615,-3.221621513366699,2.836883783340454,-0.5210046768188477,4.8190836906433105,-1.502167820930481,0.8630350828170776,0.772964358329773,3.050060987472534",Passenger
"-381.3064880371094,102.25421142578125,-1.4340882301330566,27.7347469329834,-7.078245162963867,16.794713973999023,-2.500856399536133,17.891197204589844,-8.262444496154785,12.467145919799805,-6.513764381408691,20.976789474487305,3.4622864723205566,16.313608169555664,-1.0397837162017822,10.17431640625,-7.316137790679932,9.823823928833008,-4.8145976066589355,6.082171440124512,-7.554904937744141,11.602856636047363,2.2262399196624756,11.876236915588379,2.743060350418091,7.300745487213135,0.06584499776363373,2.699347972869873,-0.3036189377307892,3.760113000869751,-0.33436712622642517,1.710666298866272,1.705836534500122,1.828439712524414,2.778040885925293,4.441976070404053,1.6545337438583374,1.9765217304229736,0.4174864590167999,2.330378293991089",Passenger
"-428.1243591308594,101.05570983886719,-2.2812397480010986,20.53118133544922,-18.536046981811523,20.024898529052734,5.069796085357666,19.143993377685547,-8.477574348449707,7.930691719055176,1.0479469299316406,13.011514663696289,1.6459968090057373,5.993485450744629,-0.21587681770324707,14.464378356933594,-0.8745025992393494,14.804953575134277,2.9731345176696777,14.825265884399414,0.00026757060550153255,13.329107284545898,-4.598413467407227,10.099831581115723,-2.542745590209961,7.562301158905029,0.7410860657691956,3.497267723083496,2.2670798301696777,3.913788318634033,1.5034961700439453,4.011521339416504,3.628100872039795,5.176880359649658,5.13635778427124,5.457111835479736,5.188800811767578,5.525933265686035,7.587737083435059,5.193599224090576",Passenger
"-372.7102355957031,107.10728454589844,-13.134081840515137,28.499799728393555,-12.901453018188477,12.15775203704834,-4.192216873168945,17.156991958618164,-6.36532735824585,7.834540843963623,-10.949071884155273,10.397611618041992,-9.076326370239258,10.770339965820312,-6.883183002471924,9.421859741210938,-4.02905797958374,9.843379020690918,-0.7249239087104797,4.155669212341309,-4.83443021774292,6.14205265045166,0.43031740188598633,9.470659255981445,3.0242369174957275,8.214151382446289,-0.17115935683250427,6.78914213180542,2.180133104324341,7.845810890197754,3.516718864440918,7.190213203430176,3.640658140182495,6.403247833251953,4.420341968536377,5.3425445556640625,0.03297813981771469,2.813246011734009,2.677603244781494,3.755774974822998",Passenger
"-398.7987060546875,109.59430694580078,7.1360273361206055,34.023170471191406,-8.44998836517334,17.793359756469727,-2.5782902240753174,11.391895294189453,-18.321701049804688,5.135746955871582,-4.03068208694458,20.618087768554688,0.6247868537902832,17.426620483398438,-2.2335543632507324,15.364790916442871,-3.46081280708313,14.488493919372559,1.1386187076568604,6.312222957611084,-2.416934013366699,7.573014736175537,-0.13561192154884338,6.598666191101074,3.081498622894287,4.3097758293151855,-0.7981760501861572,5.016911506652832,0.8859307765960693,5.3564982414245605,1.5296157598495483,4.916987895965576,2.584977149963379,6.199656009674072,4.004353046417236,4.522001266479492,0.3175491690635681,1.3524868488311768,2.120379686355591,1.5990619659423828",Passenger
"-371.841796875,93.7755355834961,5.180417537689209,29.981748580932617,-14.304883003234863,19.169286727905273,-4.30703592300415,12.236732482910156,-11.086688041687012,8.832837104797363,-5.4815521240234375,21.443206787109375,-2.0317070484161377,17.170578002929688,-0.6198194622993469,13.369951248168945,-1.9452543258666992,16.064342498779297,0.020776214078068733,6.850521564483643,-1.9085525274276733,6.421505928039551,-1.624091625213623,6.907642841339111,1.3647249937057495,4.690838813781738,0.22424210608005524,5.905799388885498,2.4957597255706787,7.382638931274414,1.2400579452514648,6.630723476409912,0.5098199844360352,6.693324565887451,3.081658363342285,4.753188133239746,-0.8218783140182495,1.5951162576675415,1.1739798784255981,1.8349567651748657",Passenger
"-595.3941650390625,144.81422424316406,15.583841323852539,38.17469024658203,17.878643035888672,12.959260940551758,11.339333534240723,5.447610855102539,3.0710251331329346,-1.8024994134902954,-5.8561272621154785,3.720015525817871,3.6154792308807373,4.313836097717285,1.0903146266937256,2.0193309783935547,1.7784967422485352,2.8126065731048584,1.5271934270858765,-3.4322266578674316,-4.847042083740234,0.17250338196754456,0.4797360897064209,4.439671993255615,4.3586649894714355,3.796647787094116,3.013211727142334,2.3908417224884033,6.20065975189209,4.22059440612793,3.7151858806610107,3.8760015964508057,7.300307273864746,8.925466537475586,11.445013999938965,10.112637519836426,8.656896591186523,6.2330403327941895,6.52164363861084,3.9966700077056885",Passenger
"-382.60479736328125,106.34112548828125,-15.143413543701172,13.635409355163574,-18.053335189819336,25.1264705657959,0.8671888113021851,17.08806610107422,-9.809585571289062,10.013912200927734,-1.4516701698303223,9.447490692138672,-2.7860164642333984,11.661409378051758,-8.246064186096191,9.73039722442627,-2.0703794956207275,11.063523292541504,-3.3988168239593506,8.541661262512207,-4.2179036140441895,9.784119606018066,-3.076691150665283,10.012104988098145,1.0042097568511963,6.336142063140869,-0.05231504142284393,5.988507270812988,2.2055728435516357,4.606652736663818,0.7169631719589233,4.132238864898682,1.54635751247406,5.5095415115356445,3.078583002090454,4.6089653968811035,1.037879467010498,2.915466070175171,3.241180181503296,3.6727776527404785",Passenger
"-439.7490539550781,114.34880828857422,-8.371804237365723,16.81910514831543,-17.731033325195312,9.861284255981445,-2.6489810943603516,11.371644973754883,-11.668128967285156,0.03867978975176811,-10.473584175109863,7.033607482910156,-10.270695686340332,5.016623020172119,-5.851905822753906,9.344141006469727,-1.2885053157806396,9.870731353759766,-1.089462399482727,1.9870237112045288,-6.603346347808838,3.2053234577178955,-1.7711609601974487,11.014881134033203,8.964105606079102,12.614230155944824,5.4662556648254395,7.595270156860352,2.5797204971313477,2.051161050796509,-1.8828556537628174,1.5715864896774292,3.295942544937134,8.581180572509766,10.45969295501709,10.477421760559082,6.587692737579346,2.076430559158325,2.209407329559326,0.7479342818260193",Passenger
"-480.6925964355469,96.61509704589844,-10.479364395141602,25.63241958618164,-7.71263313293457,11.616174697875977,-0.9409482479095459,17.930601119995117,-6.654880523681641,10.210464477539062,-0.04947170242667198,11.672908782958984,-0.027584915980696678,11.448230743408203,-1.6364644765853882,5.555267333984375,4.190237522125244,12.547796249389648,-0.27169862389564514,6.920708179473877,-0.9166660308837891,6.376191139221191,3.9484195709228516,7.253530979156494,1.25937819480896,4.302181720733643,1.8892714977264404,2.783841371536255,2.792426824569702,4.284811496734619,4.179896831512451,2.322425603866577,1.9452625513076782,3.333665370941162,4.514664649963379,4.030837535858154,3.4541590213775635,1.9917078018188477,4.490885257720947,5.891773700714111",Passenger
"-368.95965576171875,94.17520904541016,-0.5138401985168457,26.202871322631836,-8.13121509552002,15.935070037841797,-6.189579486846924,13.841585159301758,-13.307351112365723,7.801218509674072,-9.887195587158203,20.535837173461914,-4.953647136688232,7.398270606994629,-9.603635787963867,12.730796813964844,-4.231723785400391,11.011202812194824,-2.1743767261505127,9.477799415588379,-5.113875389099121,10.794113159179688,-4.464986324310303,9.650465965270996,-2.8574318885803223,8.09145450592041,-0.6852557063102722,7.241977691650391,-0.12369649857282639,7.796518802642822,0.9711161255836487,5.10489559173584,-1.601829171180725,3.406787157058716,2.2439839839935303,5.232727527618408,1.3933556079864502,1.6827898025512695,1.8655495643615723,3.7376160621643066",Passenger
"-492.6829833984375,84.8713607788086,4.427981376647949,31.166902542114258,0.24546141922473907,16.92070960998535,-0.36554479598999023,17.952098846435547,-9.286049842834473,8.478672981262207,-3.998581647872925,15.285245895385742,3.612832546234131,12.609655380249023,-1.3916608095169067,14.66296672821045,3.309509754180908,11.422749519348145,0.5542293190956116,8.045337677001953,-1.4426630735397339,6.441683292388916,-0.8044806122779846,7.284926414489746,2.149440050125122,7.3322954177856445,4.191863536834717,6.836878299713135,4.758464813232422,7.3327107429504395,4.826244354248047,5.588582515716553,3.921429395675659,5.234151363372803,3.89009165763855,4.432124614715576,1.6275643110275269,2.037641763687134,2.2450623512268066,2.6029341220855713",Passenger
"-466.9864807128906,94.26533508300781,-6.445526123046875,25.657930374145508,-4.15129280090332,16.446054458618164,-6.3525285720825195,7.906622409820557,-12.391263008117676,6.025059700012207,-6.574312686920166,14.177016258239746,-1.8912484645843506,9.87781047821045,-5.049349784851074,9.383018493652344,-3.7811567783355713,6.947537899017334,-1.9143471717834473,7.15624475479126,-0.14521066844463348,10.400403022766113,-0.9307547211647034,4.133131504058838,-1.455128788948059,3.5292625427246094,1.5288422107696533,4.308876991271973,3.013780117034912,4.602023601531982,5.789843559265137,5.632479190826416,3.7578577995300293,3.2105956077575684,4.891589164733887,5.127663612365723,4.16882848739624,2.3025379180908203,5.901834487915039,4.688307285308838",Passenger
"-399.79010009765625,109.88523864746094,5.085041046142578,27.638713836669922,-12.542071342468262,13.358274459838867,-5.956045150756836,15.716107368469238,-11.086849212646484,3.449915885925293,-12.643898010253906,6.516247272491455,-10.101688385009766,8.293516159057617,-5.318973541259766,11.06797981262207,-5.0251569747924805,5.752952575683594,-9.46685791015625,-0.8746971487998962,-10.210137367248535,6.6037278175354,2.396549701690674,13.50969123840332,5.16911506652832,6.670119285583496,-2.4266767501831055,1.2610255479812622,-1.3520070314407349,4.786221027374268,4.1592116355896,8.105729103088379,4.982586860656738,5.286782741546631,1.700364351272583,2.8756725788116455,0.762173593044281,2.6378605365753174,4.078000545501709,3.5059475898742676",Passenger
"-402.1910705566406,97.6883316040039,1.277698278427124,36.35820007324219,-2.8458824157714844,23.766693115234375,-2.79764461517334,14.34932804107666,-15.174860000610352,2.3881258964538574,-9.365850448608398,12.271974563598633,0.7314227819442749,16.488037109375,-2.525688409805298,16.144454956054688,0.3795929551124573,12.666696548461914,-1.7518627643585205,7.557999610900879,-4.912232398986816,7.030679702758789,-1.8122103214263916,8.190149307250977,2.285336971282959,7.505100250244141,0.53678297996521,3.958717107772827,0.3671812415122986,3.0163021087646484,-0.20149429142475128,3.6386563777923584,2.136690855026245,4.978476524353027,4.305160999298096,5.797231197357178,1.4243016242980957,1.1164430379867554,1.108276128768921,1.2529453039169312",Passenger
"-427.4490966796875,86.94676208496094,-6.123215675354004,26.424198150634766,-5.346846580505371,14.098888397216797,-4.84921932220459,17.939430236816406,-5.82230281829834,14.384307861328125,-2.4873602390289307,17.955917358398438,1.2801905870437622,14.990594863891602,-3.4793145656585693,10.701708793640137,-1.8987993001937866,13.31261157989502,0.34468135237693787,8.819822311401367,-2.4964425563812256,9.664230346679688,0.5118850469589233,9.132902145385742,2.550536632537842,7.873437404632568,2.161261796951294,5.747662544250488,3.1749088764190674,6.217040538787842,3.150641679763794,5.173640251159668,1.9205186367034912,4.455984592437744,3.386308431625366,4.977595329284668,2.073054075241089,2.8523058891296387,3.236487627029419,3.6398465633392334",Passenger
"-538.49365234375,93.49152374267578,-7.837235927581787,17.085241317749023,1.0542198419570923,15.75104808807373,-1.5701212882995605,16.18508529663086,-0.9720526337623596,4.83360481262207,-7.18177604675293,13.51968765258789,3.0930111408233643,13.931212425231934,-0.5227885246276855,7.018308639526367,0.7436131834983826,12.419927597045898,4.800016403198242,5.731563091278076,-0.6604210138320923,10.732756614685059,5.4902544021606445,7.474030494689941,2.9823553562164307,6.305352210998535,3.656222105026245,5.077336311340332,5.875363826751709,7.284867763519287,6.865866661071777,5.207520008087158,4.703384876251221,4.33058500289917,7.16951847076416,6.7382588386535645,6.683207988739014,3.6435916423797607,7.26264762878418,4.191478729248047",Passenger
"-464.68621826171875,126.4628677368164,5.749545097351074,23.504070281982422,5.945629596710205,12.276999473571777,3.477642297744751,16.27458953857422,-0.2784193456172943,11.797904968261719,0.4251088500022888,12.638477325439453,3.88374662399292,9.290481567382812,0.29843953251838684,8.115035057067871,1.2465636730194092,7.418257236480713,2.056638240814209,3.9765775203704834,0.5035369992256165,5.923990249633789,1.179665446281433,4.833305835723877,2.554110050201416,3.6296651363372803,1.0551199913024902,1.7651937007904053,1.5050736665725708,2.427366018295288,1.9762414693832397,1.676429271697998,1.9408113956451416,2.7339630126953125,3.456037759780884,3.348421335220337,2.0804033279418945,1.1169220209121704,3.095843553543091,2.6928598880767822",Passenger
"-441.5071716308594,43.456809997558594,-25.905309677124023,35.2478141784668,-10.61314868927002,15.561824798583984,-0.5556424856185913,15.26988410949707,-8.2990140914917,15.058258056640625,-4.334478378295898,11.104405403137207,-3.0930888652801514,15.446611404418945,-3.2523539066314697,14.5100679397583,-4.489643096923828,12.164588928222656,7.347060680389404,14.427248001098633,-2.444913387298584,5.281680107116699,0.5480505228042603,10.972696304321289,-0.8776419162750244,4.971222877502441,-1.0627031326293945,3.650693655014038,4.265982627868652,8.438189506530762,-1.2430344820022583,1.108242154121399,3.5473737716674805,7.515446662902832,1.5637362003326416,3.3152413368225098,2.8021442890167236,8.928359031677246,4.624937057495117,0.7099671363830566",Passenger
"-402.30517578125,84.57164001464844,-8.89319133758545,17.412670135498047,-5.108433246612549,20.09423828125,-7.978343963623047,22.284706115722656,-2.8667502403259277,8.552845001220703,-9.72607135772705,14.754326820373535,-1.2524914741516113,7.691800117492676,-4.288626670837402,12.815661430358887,-4.644378185272217,9.151848793029785,0.8836828470230103,8.75920295715332,-3.429485559463501,9.67984676361084,-0.5048970580101013,6.236783027648926,0.9806051254272461,6.851951599121094,0.6967387795448303,5.663769721984863,1.6945897340774536,7.871047019958496,0.3947907090187073,6.274148464202881,1.2414981126785278,5.0089430809021,2.981074094772339,6.62739896774292,2.9807469844818115,5.165604114532471,4.122862339019775,5.814877510070801",Passenger
"-352.7537841796875,86.33527374267578,1.4140641689300537,21.41843605041504,-3.5522232055664062,16.833486557006836,1.3600177764892578,15.284757614135742,-1.1506472826004028,8.005085945129395,-9.25396728515625,10.699019432067871,0.22034034132957458,8.09054183959961,-4.681622505187988,9.94958209991455,-1.310438871383667,8.08834457397461,-0.7071027755737305,6.684764385223389,-3.1988837718963623,6.91434383392334,1.205789566040039,6.163554668426514,0.996006190776825,5.087873458862305,1.0805473327636719,3.328004837036133,1.434288501739502,4.509049892425537,1.4655507802963257,2.8081631660461426,3.0211918354034424,2.8053081035614014,2.904057025909424,3.604785203933716,2.569646120071411,1.6177510023117065,2.862105131149292,2.732333183288574",Passenger
"-338.11334228515625,84.68563079833984,0.29848501086235046,23.443161010742188,-8.6007661819458,21.605310440063477,-17.6722412109375,8.526276588439941,-6.899914264678955,10.630121231079102,-5.572149753570557,16.451305389404297,-1.6333023309707642,9.268149375915527,-4.784100532531738,14.22961711883545,-6.634485244750977,10.092658042907715,-0.6524977684020996,10.855527877807617,-8.261222839355469,9.507990837097168,-3.3882014751434326,6.458832740783691,-3.1048779487609863,8.249363899230957,-2.575859308242798,7.098480701446533,-0.7417507171630859,9.40876579284668,-2.377628803253174,6.172943115234375,-1.3243385553359985,4.550405979156494,1.4825228452682495,7.889848232269287,2.998232841491699,5.403100967407227,3.2475931644439697,4.624032497406006",Passenger
"-238.4749755859375,101.25801086425781,24.891572952270508,34.21879577636719,6.59261417388916,18.528514862060547,5.934955596923828,14.419212341308594,-2.631319284439087,6.45835018157959,-4.334066867828369,7.175769329071045,-2.237847328186035,5.986950397491455,-4.669585227966309,4.293078422546387,-2.4191322326660156,6.648679733276367,-0.42185208201408386,3.2047739028930664,-2.19315767288208,4.8338303565979,0.24411681294441223,3.6881256103515625,-1.0841360092163086,2.2479019165039062,-0.331138014793396,1.8476388454437256,-1.0220032930374146,1.3892185688018799,0.32623445987701416,1.526414155960083,-0.6821804046630859,0.5403183102607727,0.885705292224884,0.9228183031082153,-0.7386400103569031,-1.0356085300445557,-0.06236914172768593,0.10488875955343246",Passenger
"-432.2942199707031,88.05630493164062,-5.737825393676758,21.04190444946289,6.376455307006836,27.854759216308594,-3.893254041671753,22.12047576904297,3.234557628631592,15.840799331665039,-3.908811569213867,18.31476402282715,3.3096060752868652,12.728550910949707,-1.8828173875808716,12.727029800415039,-1.4423021078109741,10.092514991760254,0.14149907231330872,9.184371948242188,-0.9274139404296875,9.783782958984375,0.5019977688789368,6.666141033172607,-0.739662230014801,5.118973731994629,-1.15500807762146,3.8033535480499268,-0.3845837414264679,5.075254917144775,-0.9006792306900024,4.404775619506836,-0.08622899651527405,2.858513116836548,0.49686798453330994,4.021522521972656,-0.027582403272390366,1.750488042831421,1.3083264827728271,2.97261905670166",Passenger
"-454.8049621582031,75.6968994140625,6.737687110900879,27.592607498168945,-4.558400630950928,17.210371017456055,-0.6687092781066895,17.147092819213867,-4.8539042472839355,10.000204086303711,-7.775371551513672,12.950021743774414,-1.8364572525024414,10.007575988769531,-6.272412300109863,9.271288871765137,-3.711378812789917,9.45464038848877,-1.0417919158935547,8.979181289672852,-1.2626150846481323,10.96654987335205,1.7705771923065186,8.736830711364746,1.2173882722854614,7.261443138122559,1.2157294750213623,5.003563404083252,2.6674551963806152,6.893942832946777,2.735189437866211,5.744678974151611,4.111949920654297,5.967519760131836,4.539203643798828,5.286031246185303,2.5779898166656494,2.842113494873047,3.1814916133880615,4.095701694488525",Passenger
"-320.4006042480469,101.4400863647461,10.374550819396973,35.00815200805664,-8.218729019165039,18.293319702148438,1.5698946714401245,20.188213348388672,-9.32889461517334,8.618515014648438,-12.172859191894531,12.020685195922852,-8.235357284545898,10.605350494384766,-10.710742950439453,9.555479049682617,-3.1095757484436035,10.952962875366211,-0.9844655990600586,5.329465389251709,-0.6282829642295837,9.012776374816895,-0.8329417705535889,4.560051441192627,-1.2526956796646118,6.033969879150391,0.3593801259994507,6.964751243591309,0.6100732088088989,5.869727611541748,0.36732885241508484,7.28385066986084,0.23556266725063324,4.567615985870361,-0.37402668595314026,4.950685501098633,-1.1797856092453003,3.4724791049957275,0.8062634468078613,3.344686508178711",Passenger
"-530.7193603515625,109.83238983154297,3.091611862182617,20.7568359375,-0.7673749327659607,11.10877513885498,-0.8951666355133057,12.043301582336426,0.9352486729621887,4.983069896697998,-0.37879350781440735,10.532266616821289,2.8194055557250977,3.8846054077148438,0.12304408103227615,5.593588352203369,1.8115873336791992,6.218612194061279,5.371580600738525,5.453010082244873,1.9048817157745361,6.212991237640381,3.4916317462921143,4.139857292175293,4.179849147796631,4.237645149230957,5.068231105804443,4.837013244628906,7.591819763183594,6.244946479797363,5.791904449462891,4.18522834777832,5.711490631103516,3.075263738632202,5.457827091217041,4.401952743530273,5.402052879333496,3.0461654663085938,6.23104190826416,3.6958563327789307",Passenger
"-543.1494750976562,86.57758331298828,1.8195487260818481,18.072065353393555,-2.5601556301116943,20.837928771972656,2.503859519958496,11.890761375427246,-5.8743577003479,8.701847076416016,-3.956165313720703,6.9200439453125,-4.008270740509033,7.974749565124512,-0.8119139671325684,8.884370803833008,0.2836298942565918,8.413461685180664,1.0423704385757446,7.6689348220825195,3.1698660850524902,9.197565078735352,5.531332015991211,10.258188247680664,6.117115497589111,6.339921474456787,3.5676677227020264,5.940219402313232,7.096541881561279,7.883089065551758,6.87338399887085,6.2865071296691895,5.914877414703369,5.001099586486816,5.824832439422607,4.002748966217041,4.856154918670654,3.614635705947876,6.3010382652282715,4.08981466293335",Passenger
"-373.15789794921875,98.33009338378906,3.1672298908233643,23.37950897216797,-4.663123607635498,12.78559684753418,-3.6119720935821533,14.167496681213379,-4.400282382965088,6.098084926605225,-7.336065292358398,8.28683090209961,-3.355613946914673,6.204951763153076,-3.9167206287384033,6.801563739776611,-2.122403383255005,8.514437675476074,1.2530959844589233,5.553139686584473,-2.23823618888855,6.3455810546875,0.9300495386123657,5.17385721206665,0.2928659915924072,3.0180559158325195,1.0263770818710327,2.8738486766815186,3.5424771308898926,4.100175380706787,2.588259220123291,3.388599157333374,3.5576705932617188,2.994983434677124,4.141519069671631,3.9766714572906494,3.1315205097198486,1.62559175491333,3.7479617595672607,3.296401023864746",Passenger
