Features,Class
"-670.2404,182.95677,-117.7965,-69.46476,-26.57098,-40.40984,-47.612648,-12.16748,-22.600885,-6.6369762,-13.823203,2.0889695,-5.0928683,4.537775,-4.196002,3.0139725,-2.7630026,7.175244,0.302478,0.32683912,-0.90541047,6.5143685,3.3449194,5.1284842,4.8158712,3.5904713,1.9568853,2.96574,4.584087,4.0621467,3.7587345,1.9911023,4.25458,3.234166,5.2798066,3.3337116,2.7795908,0.8129184,3.8708496,1.8960273",Passenger
"-640.4058,192.46548,-115.12818,-70.05907,-37.26261,-49.78184,-42.58877,-19.985464,-26.399445,-12.38607,-14.524266,1.9689803,-0.16524084,4.80859,-0.8836576,3.0558853,0.47994402,5.4856915,1.5471551,0.49742535,-0.38322788,1.6763217,1.2696747,3.0834367,4.64867,2.4036562,3.6009154,4.0745654,6.332635,4.6493225,5.3773184,3.2542546,4.580836,3.3736196,6.094777,3.1415865,1.8021585,1.0624948,3.616561,2.5451832",Passenger
"-612.6324,199.47093,-112.27827,-68.10791,-27.076899,-54.040817,-43.404255,-28.082436,-20.326717,-16.831072,-14.758554,-0.15463273,3.0508788,0.22552058,-0.5039522,-2.4911873,-3.3809032,-1.1375145,-0.6581078,-3.1129146,-1.3857913,3.4216475,4.77913,5.109783,6.814559,4.1044908,1.6669759,1.6502479,3.2903962,2.7888956,2.0095255,2.6403415,2.938186,3.1286366,5.004658,4.9048824,1.7092811,0.7061015,2.4280255,3.009369",Passenger
"-586.39166,215.87311,-119.469765,-60.23997,-24.669708,-48.95068,-39.996086,-23.006176,-20.934147,-16.951645,-18.394766,-5.003138,-6.130393,-5.6595564,-5.198136,-4.8042693,-5.539614,-0.39779267,-0.7575167,-2.9913538,-2.4789958,-0.22298189,0.08347278,-0.7291019,1.4902177,-0.45155737,-0.27186003,0.8911682,3.3064888,2.2563381,2.8857348,2.2267888,3.0470517,1.7899851,2.556621,2.355934,0.14586109,-0.5827095,3.1315267,4.195039",Passenger
"-586.54236,215.78812,-119.51443,-59.933865,-24.369204,-49.374847,-39.7953,-22.95039,-20.951372,-17.253443,-18.866026,-5.6740603,-5.976092,-5.2848063,-4.7896743,-4.6669865,-5.6445875,-0.5992684,-0.77227753,-3.2087164,-2.7979388,-0.23420376,0.10897044,-0.9116222,1.4940375,-0.62225115,-0.35599038,1.2659127,3.7023206,2.394067,3.125651,2.8828895,2.59837,0.97868395,2.4092295,2.4461403,0.41449356,-0.1556714,3.3140957,4.0217085",Passenger
"-674.0832,179.01532,-113.67966,-76.20624,-37.38451,-39.143967,-40.23906,-10.005898,-19.74926,-2.3760626,-9.751117,8.217582,2.3808255,8.071694,-2.5854206,5.183668,-0.6646455,6.7942386,1.5274999,3.857169,0.9966467,4.8840036,2.3436801,3.9058723,2.732347,1.8216107,1.5966364,2.0737135,3.2332087,2.265961,3.2522416,1.3694355,2.982185,1.9538183,4.2252383,1.6980859,2.4150667,1.0942622,3.917262,2.3813827",Passenger
"-672.32874,184.90329,-105.54204,-65.50696,-32.694996,-44.969643,-47.622204,-12.643353,-24.057232,-11.946717,-19.357332,3.4362757,-0.44244054,5.733635,-3.6123865,3.602941,-3.0000687,7.611341,3.8273368,5.0161204,1.6685275,5.0538373,1.0287457,3.269286,3.2086718,2.3979957,1.7700658,2.53299,3.8592768,3.161601,3.9830823,1.7761087,2.4975011,1.9693333,6.6353927,5.8987494,5.660594,2.994055,5.1138716,3.4799776",Passenger
"-729.80774,157.24052,-99.23721,-82.26438,-36.60698,-29.166578,-45.17288,-5.5560355,-18.363596,-4.3662424,-9.761491,11.407245,2.8841043,14.729732,1.493105,10.409414,3.7620966,12.698932,3.2778049,5.7127504,-0.08551371,5.87368,2.6026049,6.1595273,4.018302,4.210199,1.5985478,3.3617313,3.7097337,2.985708,2.6220558,1.8201283,2.609281,2.2298598,4.5090675,2.403727,2.397844,1.5191284,4.80024,3.4884763",Passenger
"-737.2682,150.4337,-93.75594,-63.942066,-21.562681,-24.65475,-47.429646,-12.748806,-24.099068,-5.4940424,-10.71262,10.2320385,1.8681455,10.908437,-1.8202302,9.0148945,0.26158592,8.1464205,1.1735572,5.5264325,0.7705463,6.938023,2.6744475,5.511937,3.6132877,4.0567274,1.217204,2.203816,2.678207,2.759074,2.0940173,0.45685932,1.3905368,1.385311,4.6557055,4.997917,7.1600556,6.7272344,8.490917,4.3961735",Passenger
"-647.60583,189.67049,-123.58731,-70.26591,-27.255022,-43.54122,-45.477104,-15.065195,-23.257154,-4.341451,-14.283225,-1.6920762,-1.7350891,5.5168853,-5.8090205,2.9386983,-0.90641105,4.0584645,-1.4885553,0.89054686,-0.5938577,2.221483,1.3640668,4.5414405,3.387686,2.310851,3.255987,3.1381474,4.5916634,3.4024305,3.730587,2.0016296,4.2233925,3.5629764,5.7319694,2.9194334,3.761869,2.5211725,4.7014437,3.5191436",Passenger
"-699.6214,165.45438,-96.17481,-62.48912,-16.105417,-29.548603,-40.30699,-11.580977,-17.876686,-8.144097,-10.239731,4.218721,-0.46054813,3.0562148,-3.4940948,1.4265895,-3.461751,0.735692,-0.25636208,-0.06535872,-2.6626794,1.1986328,1.606175,-0.3608888,0.35721663,1.2461022,1.7914574,0.20042881,2.6941614,1.7831494,2.7869704,1.4364618,4.3893814,3.299451,4.9321685,3.7143412,4.7826896,2.6989942,4.1435018,4.288537",Passenger
"-670.67566,182.61604,-104.84112,-74.47681,-33.39337,-44.819405,-40.705326,-17.547302,-23.778637,-14.285018,-14.698187,0.8232542,1.8441392,5.4152946,0.36423448,3.5697844,2.3629613,6.1450953,2.6026669,-0.46806216,-0.056828722,4.6289253,3.1564372,0.22219534,1.475054,1.1727544,2.3140736,1.7989329,3.5292969,2.8230867,6.1639457,6.271453,6.693555,4.8105655,5.649459,2.505358,1.8486036,0.42575976,2.381388,4.013549",Passenger
"-671.24176,168.94176,-135.32681,-59.42524,-11.354946,-29.746767,-41.07144,-13.359551,-25.091139,-12.294583,-18.225388,3.8838086,-3.4473963,0.7912084,-7.007169,4.4320602,-0.8047662,5.705736,-0.9327067,3.3501391,1.3925854,5.2282906,0.5714549,2.5580378,1.514464,0.65597206,1.6459156,3.9063175,3.7997367,3.507295,3.557174,1.2500921,4.1664677,4.5841546,6.4464498,4.689946,5.304573,2.9552953,5.0895996,3.8451455",Passenger
"-337.73047,91.82782,-3.1043775,17.412287,-10.2440195,14.246327,0.080227405,20.679316,-4.556582,10.109782,-3.761432,15.979837,2.0373776,18.98476,0.3343233,12.413584,-0.31177717,10.842963,-0.33674666,5.972845,-4.673164,5.930533,-0.91485775,4.2601633,0.27932152,4.1092463,0.074616455,3.6259904,0.10329393,1.7279764,-1.2482979,0.24912295,-0.73382884,2.1723373,1.3564496,2.5702305,1.8685629,1.2360797,2.736039,2.0497923",Tanker
"-536.3967,134.85553,18.974968,41.32415,5.854406,13.930693,2.8549302,12.6681595,-6.654604,5.8210464,1.6491797,11.73183,2.3505695,11.231629,0.76263446,8.078859,3.5641317,8.111733,5.753536,2.5212715,1.8244222,3.8199542,2.2977653,2.2345562,3.9200344,1.0000585,3.94568,2.8977182,4.1029625,3.296538,4.215698,2.6849127,4.921187,2.4249284,3.748908,3.2408674,3.33748,2.0476918,4.849489,3.263667",Tanker
"-420.59003,111.89265,20.800133,31.413212,8.848561,18.254702,5.0155997,16.07207,3.9335554,10.6391735,-2.0178466,11.323933,2.4985394,8.996505,0.19929051,8.591905,1.1472733,8.663265,3.298492,5.589569,-1.4595652,4.3845057,1.5502552,3.4710276,1.4059186,3.3236523,1.809713,2.5757685,2.7937608,3.2836778,2.6319327,1.5667378,2.5343795,1.381406,2.5684252,1.7273133,2.2539597,-0.44354734,1.5079471,0.6509517",Tanker
"-425.50015,101.864426,13.716564,25.194048,4.6358657,18.029694,6.1823835,18.169744,5.048404,11.483889,1.2519352,14.674416,6.411929,13.4415,2.642187,8.918378,2.6448915,8.164565,2.659697,6.804694,1.4805617,8.5024805,3.811821,4.613207,2.2132397,3.926133,2.008507,3.1090753,2.4906697,2.9751353,1.4884663,1.0865409,1.9805745,1.7897714,2.4804711,2.2133467,2.3059804,0.120537885,1.979379,0.8457161",Tanker
"-496.71823,99.264786,13.414172,29.511644,-4.2747674,16.084995,1.5858428,14.236636,-2.4685986,10.709379,-1.8416816,16.350122,1.9416684,13.579839,0.15116012,11.046798,1.3679656,11.860673,3.7093875,8.338604,1.7022593,8.437446,3.2385259,5.400894,2.0463743,4.7697763,2.878547,5.76682,4.719148,6.0033555,3.7102537,4.280251,4.113261,3.6934817,4.3267317,3.3027275,3.8262062,1.9634925,4.1004734,2.1880841",Tanker
"-472.03973,119.01061,25.592257,40.380283,11.726362,20.11904,2.335512,19.946068,3.4775417,11.847599,-6.4969196,13.130184,0.29234198,10.845241,0.91116714,12.609527,-2.1356068,9.810494,0.5657746,7.4158006,-2.3679955,5.983177,1.0792799,3.778318,1.2577181,4.837802,-0.40562674,3.7708132,2.328478,5.9785604,1.8688203,2.9759545,1.461954,2.3606029,2.5516517,3.008,2.6448271,0.78402823,2.2772,2.1397183",Tanker
"-418.80984,106.98825,2.1874626,33.764454,2.2009637,16.773476,-1.2209324,17.153305,-11.525917,11.355892,-4.9419923,15.60527,-0.3640834,14.038369,-4.5603228,12.701858,0.5814004,13.090371,-0.36522487,5.8327546,-4.8310924,6.406773,-3.234484,4.604096,-1.0194138,4.4519835,1.5197552,5.79169,1.1378022,2.760194,-1.4419259,0.5608256,-1.3286059,0.9062453,1.0120982,3.7221923,2.8075438,3.595191,4.0984206,3.3821561",Tanker
"-316.7692,109.71965,3.344111,28.622122,-10.025676,12.390776,-6.4125743,20.986792,-10.103925,1.0598843,-15.70524,13.241929,0.59732383,15.362286,-8.795693,9.61494,-6.5652685,13.618957,-2.5336103,6.8355584,-7.1362042,9.060999,-3.6499407,4.93871,-3.4933238,-0.36596888,-1.2428675,3.4911644,-1.6184831,3.4260523,-2.3995705,3.840788,2.6829393,4.82315,0.32407245,5.1580763,1.9088897,1.9655329,0.650344,3.0153627",Tanker
"-487.38773,115.29164,5.0149918,29.842173,1.0662796,13.348852,8.185895,19.274391,0.93750226,10.56246,-2.3481646,11.710411,1.3369563,10.901178,0.52009124,11.6161585,3.1860924,10.601039,1.1159664,5.0127892,-1.1930438,7.1726413,1.0087532,5.736698,3.6187825,5.0106378,3.1941175,3.548638,2.5733192,2.0159993,1.6589503,1.8247185,3.1128645,2.3990376,2.3767521,1.352987,2.3074899,0.41217476,2.927055,0.6300654",Tanker
"-486.87772,105.05453,-1.0888262,25.972996,3.8710408,23.101435,4.1099615,17.669203,-0.3822935,15.694538,-1.5274277,10.172971,-2.7299008,14.663266,4.883548,14.093306,0.14327385,12.074068,7.1726665,11.024562,-2.8392515,4.9944863,1.1106328,7.864524,-0.018280502,2.5073533,0.6888151,4.6677876,5.12352,5.4618945,3.9659545,3.689111,5.95899,3.8109736,2.6136596,2.9780889,2.1244173,0.98595816,2.7649121,-1.3849134",Tanker
"-403.7601,100.74521,23.983618,17.555517,14.962746,20.35842,18.237057,18.398552,11.912356,10.1027565,7.0377984,10.663053,9.83572,9.580918,5.924422,7.0597854,5.4960513,7.3426223,6.902416,5.5574174,3.7709837,5.6606283,4.965535,4.664228,5.1715736,5.196873,4.141606,2.7830253,3.2946644,3.0703354,2.4401114,1.6580954,2.3730302,1.857956,2.0870566,1.6394008,0.782367,-0.7780845,0.661638,1.0379207",Tanker
"-477.67,111.5485,1.1475927,35.267464,4.4600577,23.723843,9.635011,18.998098,-7.9937177,10.465672,0.76708496,16.917166,1.4036367,8.597392,-2.4886103,9.105342,1.7837443,11.377681,2.0134332,6.4639587,-3.3199348,2.7865558,-6.208175,-0.42655152,-2.964545,1.868715,-0.9848954,0.30859742,-0.8057678,-1.1154513,-2.0448651,-0.30065462,2.3724751,3.8067746,4.7733984,4.862985,3.4360783,1.9794917,1.7879128,0.21846959",Tanker
"-362.00363,74.45029,20.218388,35.309853,9.710193,17.79229,4.8191524,18.29454,5.913246,15.890236,5.097303,14.112187,3.2874794,10.331998,-0.095978774,7.8498664,0.6575363,9.263894,5.1250024,7.299194,1.6316249,7.820414,2.3007705,3.3589084,1.740056,3.5379562,2.875167,3.4841201,1.9466358,1.3634208,-0.23867872,0.23284914,0.7105564,1.081264,2.3047547,2.2991982,1.6032002,-0.0807708,1.6696438,0.25496784",Tanker
"-475.80792,134.54224,22.297974,36.008053,3.3255107,15.785044,0.32508758,15.217527,-10.03314,3.693872,-6.8888307,14.646072,0.76166713,12.220529,3.398448,13.334252,1.3185711,9.037896,3.4740562,6.3253446,-1.3641655,6.3473535,0.5841587,4.465749,-0.3104681,1.6814988,0.63927895,0.33169448,-0.7843431,-0.7422344,0.47294682,1.878105,2.0992074,3.4554036,1.1967862,1.9402281,1.6942044,0.46804562,1.727444,0.7831301",Tanker
"-379.32758,81.15104,12.308355,34.26979,7.1031384,23.52977,10.066741,23.781809,2.9230604,11.352445,-1.5032562,15.29377,0.2707362,9.888473,-2.8762639,7.879684,-1.4272918,8.524081,0.4721673,5.813706,-3.3193293,5.885509,-0.31550378,3.0783367,1.4340079,3.3268766,-0.977069,1.5743668,0.72051513,1.3156621,-0.54941726,1.5831796,-0.7805109,0.11354862,0.83373517,1.8941228,-0.8233027,-0.29653272,1.4989882,0.7256936",Tanker
"-418.79657,94.35261,-9.672242,28.147072,-4.9244637,17.312109,4.015643,21.309614,-1.8973161,11.225777,-3.761173,14.339633,-0.36950824,12.6981945,-1.8537366,10.175624,-0.5999228,13.315503,-0.28844845,6.4216714,-2.1557896,7.80846,-0.022304395,5.3173313,0.20166758,4.4180775,0.26827738,4.363614,2.6224108,4.53749,0.3806959,3.547511,2.381905,4.234876,3.2040133,3.9016712,1.7039475,0.66268134,2.1964407,2.8023806",Tanker
"-359.16556,99.01319,8.396969,32.55131,2.8770716,15.526037,1.614208,16.849453,-0.33168277,13.174663,-0.64132416,16.14447,1.9427847,11.421196,-2.2460802,9.213039,-2.2103112,7.97472,-0.25856143,4.910768,-1.4864881,6.802853,-0.6241314,2.6778338,0.9894314,2.5011525,-2.3239183,2.2587543,2.080279,0.24416797,-0.5687629,2.780025,-0.13988817,0.48996308,2.2341423,1.9421793,1.3307399,1.6536725,1.9945318,0.5912671",Tanker
"-340.0186,90.6883,-11.434781,25.794985,-2.2903492,7.468976,-15.301049,15.328169,-18.687143,9.924635,-3.0550866,17.847206,-10.719965,14.092336,-4.3671126,14.348217,-0.5053742,9.137403,1.7547343,8.326582,-8.127261,7.83207,0.47447318,8.287611,-1.6920661,5.9948215,-1.9029607,6.0394955,0.72614753,5.43698,0.766865,7.0739317,1.3910339,2.811741,0.72572803,2.996835,-1.0462888,1.1806648,3.489151,5.707391",Tanker
"-294.28323,109.571106,-2.7216601,30.367052,-7.119978,19.894945,-0.76370656,20.444162,-7.9927545,10.020446,-11.963503,11.654896,-7.5371256,9.353275,-8.082961,7.5897107,-8.607189,10.369855,-5.8348274,8.753413,-7.249658,12.557102,-1.8447851,6.7600555,-1.8191437,6.002424,-2.6470232,4.268521,-0.29267013,4.7274785,-1.0129544,4.3222475,0.4975427,2.0867798,0.22016962,3.512433,-0.17983197,1.3753746,0.5917118,1.9646858",Tanker
"-425.83,103.73974,0.98522717,24.028564,-0.89419657,19.396423,5.1741652,32.60664,6.00525,15.787695,-2.4612205,17.244303,-0.079377875,14.643723,1.1170143,11.722816,-0.017012306,13.099977,0.63226295,6.3270016,-5.9305315,5.7216578,-2.4286191,2.6034603,-2.5607798,1.6708945,-3.078792,-0.2277444,-1.6461446,0.8619979,-0.6265453,2.404945,0.6750285,0.75331724,0.21643145,1.8920821,1.6699996,-0.10874737,2.9356227,1.3354474",Tanker
"-487.76785,83.40106,4.2405972,31.924988,0.045797717,22.863825,6.257675,22.906225,3.3031144,17.782728,-0.24887961,15.349737,0.4757166,12.789044,-0.664385,9.943576,-0.8847713,11.2643585,0.40131125,7.7483864,-0.52709585,7.0096836,1.0168307,7.06547,-0.51013696,4.197707,1.2844762,3.3052027,0.66699606,2.5609736,0.8622665,2.693104,2.235128,2.3185313,2.486538,2.0086188,2.0867257,1.13968,2.7982037,1.5970459",Tanker
"-432.44238,89.6971,8.818499,27.666677,10.952885,23.21026,10.879014,18.308912,5.769792,11.315911,1.8255193,12.049832,4.6759243,11.245818,4.232691,11.758511,4.7803636,10.011033,4.4854307,6.0448303,1.0161513,5.715193,2.5438097,3.241418,2.2952652,3.667531,1.987625,2.6396515,1.9860728,2.0443552,1.6636426,1.5643966,1.625666,1.4068346,2.0080392,1.7485079,2.3426957,0.6347432,2.2844234,1.387177",Tanker
"-362.97803,92.60794,6.048543,29.426067,1.0706444,19.370651,5.1174927,19.303467,2.4676974,13.595947,-2.504558,14.882699,1.9245026,12.84163,-0.8170208,12.67377,-0.96340173,10.829175,1.2446202,6.9476485,-3.032839,6.852516,0.12967205,4.6472535,0.29867214,4.549134,0.15054004,2.6284149,0.58361816,3.2410982,0.09571615,1.2515503,0.87497514,1.5460752,1.8540926,1.7859933,0.28711691,-0.8043179,1.5003802,1.3067273",Tanker
"-410.3915,130.156,12.780921,34.20123,8.071697,20.732294,-3.0207999,18.02798,0.07579612,11.6184,-9.449933,11.306859,-2.563374,12.707021,-3.286828,11.639733,-0.88941795,11.077798,-0.2163207,8.030317,-2.671571,8.013301,-1.1258076,4.775929,-4.858651,1.9525223,-2.3420806,5.2492194,1.7910253,4.2807484,-0.3562573,1.5382111,-0.0941425,1.3028345,1.7282065,3.5249584,3.3649938,1.1313171,2.8634496,2.6529946",Tanker
"-447.37936,99.0566,18.68302,34.436966,7.188705,18.659328,4.548003,15.12009,0.27349076,10.162822,-0.17115434,14.36211,6.434442,12.422578,3.021341,11.119678,1.8143902,8.3154955,1.0483556,4.5937357,-0.031113641,6.300514,2.8752847,5.4731154,4.7575874,6.5327983,4.0866866,3.6305177,1.8122796,0.6605786,-0.7008189,0.20039225,0.119610876,-0.018403102,1.4179518,1.0826491,2.1198647,1.4473908,4.442948,3.5961206",Tanker
"-329.60803,86.79626,8.162172,31.990713,-6.703182,16.95026,-2.7462652,20.33293,-7.508172,10.529884,-9.847704,15.309468,-4.5800524,14.194044,-6.785242,11.531796,-6.7472696,10.497521,-3.6745605,7.737616,-5.955418,9.192291,-1.4492058,6.827385,-1.9400916,6.6842046,-1.6713579,5.2015038,-1.2275511,5.3433604,-1.9871947,4.0589247,-0.88760424,4.0349517,0.40253252,4.1321597,-0.2019972,2.3913324,1.2432952,3.4248562",Tanker
"-395.6972,95.10414,10.320916,29.2167,9.761122,19.897213,7.852197,22.226248,5.947347,12.261659,-0.41155383,16.14542,5.207913,11.712504,1.72078,10.093834,0.81107855,10.503949,4.2056804,7.28865,-0.56079566,7.028464,0.6428259,4.144009,2.1477246,3.8583148,0.44044742,1.368027,1.3401761,1.423078,-0.38555375,0.24885501,-0.2998133,-0.5849826,-0.343788,0.052834444,-0.74539834,-2.4302273,1.3409666,0.41174433",Tanker
"-419.73257,113.61958,5.5681977,34.287304,5.5712748,18.061956,5.59966,16.375978,1.4562715,10.093504,-1.3030564,12.768025,2.618535,7.740751,-1.4734178,6.998639,-1.0307931,7.401883,0.8572235,4.4912367,-0.94622386,5.810159,0.9717501,3.014012,-0.4896602,1.987855,1.1309838,1.4172456,1.4207984,2.4695837,0.20028986,2.1788073,1.847166,1.8648139,2.714629,2.8776495,1.9238455,1.1922178,2.6531477,2.7903502",Tanker
"-367.0387,115.67181,23.173538,31.607418,5.876511,18.715363,6.339036,16.199554,4.067378,13.913852,-3.938508,12.197275,3.4583,11.924058,1.2720457,12.073205,1.2076156,7.99638,0.8872264,6.03181,-1.4081174,5.0463896,-0.33034712,2.6931148,-0.23748533,3.973513,0.85734814,1.2241951,-0.8086567,1.8030641,-0.46530426,-0.8724758,-1.767749,-2.0573823,-1.4854445,0.3116248,-0.031350438,-2.2914622,-0.6104077,0.0660598",Tanker
"-427.69177,92.53729,0.22517574,22.697163,-4.589724,18.822838,0.898569,20.325644,-1.5053266,12.506742,-4.7975817,19.267807,3.5470989,18.423727,-0.7472051,13.916762,-1.088059,14.197073,0.13526519,8.908587,-2.9602034,8.663577,-1.7439378,5.967352,-1.0019753,5.6434264,-0.68361825,3.9253478,-0.23412195,2.7063868,-0.0035915992,3.8485284,2.7250087,3.940918,3.285302,4.062743,1.4103096,1.8303179,2.0901666,1.1429936",Tanker
"-380.00146,102.57174,11.834422,24.734114,7.039037,17.400343,8.328013,17.34628,6.1802073,10.79764,-0.73024017,13.415249,4.9958997,8.815312,0.21983148,9.0912895,-0.38628563,8.177344,3.564534,6.137315,-0.19154681,7.1848264,1.6145757,3.7925336,2.2751665,3.3560717,2.4713082,3.4827864,2.3642747,3.0674012,0.5699347,1.8927757,1.1501848,1.7032052,1.1551889,2.4501193,0.8460248,-0.17221893,1.2011615,1.0627741",Tanker
"-547.11926,104.72802,15.4565325,25.210953,6.3465347,18.143194,5.055615,22.746483,1.0956223,11.552954,1.2779424,14.573129,3.817062,11.143832,-1.3549324,8.536463,2.5416155,9.440836,1.535938,2.8332267,-0.12004818,8.906641,1.6559873,7.096958,4.714293,6.290041,1.7103858,4.434867,2.700359,3.117755,2.3425865,3.6694386,4.4452167,2.8962631,6.0784907,2.3305125,4.9554715,1.6958933,5.7462792,2.1776514",Tanker
"-338.328,77.365105,-3.5787125,23.516548,-27.473055,10.023579,-4.567854,14.386575,-18.457676,12.952227,-2.5975628,19.791227,-1.2078346,23.31073,-0.91709673,21.642069,-7.718159,14.1006365,-3.8674688,6.719958,-4.4604034,7.685585,-1.0001416,5.0357256,-1.6801981,3.3585365,1.7658088,4.941289,-0.61012506,3.6281207,-1.7379198,5.2078514,1.3157313,4.139475,2.5841985,3.6400416,3.3955517,4.4079475,4.97664,2.879061",Tanker
"-427.81143,128.8433,15.710392,29.107944,-1.7143403,14.398428,-2.0929525,15.552013,1.9141965,9.503723,-7.8217354,12.575574,0.94506645,9.825587,-1.9846236,6.8858647,-5.740351,7.7092752,-0.43748924,4.83504,-4.483708,6.0037775,0.27463144,3.4315147,1.6234664,3.1750457,0.88456,2.8861012,0.47280228,1.742793,-0.9907884,0.74647474,-0.84693164,0.76364535,1.1339887,4.2455254,3.714462,1.348298,3.200011,2.647235",Tanker
"-186.7339,85.50587,6.0730915,20.683668,-10.754546,20.539026,-2.2445517,20.690344,-2.9396846,20.106762,-5.3909707,18.217518,1.72473,21.216747,-4.0771427,13.66091,-4.3364167,12.0494,-4.9670134,13.008657,-5.8214197,4.843089,-7.539228,3.972608,-6.5253325,4.889004,-3.154839,5.0622396,-4.339313,4.1814933,-3.6539912,0.228542,-5.2106757,1.626873,-2.6943645,1.2865258,-0.9502758,0.7858032,-2.007433,1.2162279",Tanker
"-458.17358,100.36338,12.0644455,26.991716,7.610692,18.266676,6.411201,23.190094,4.956837,13.6637,0.69810903,16.453539,4.5647907,11.204623,1.3383703,9.267678,0.6129958,10.508574,2.6484897,7.0221987,-0.25809085,7.372763,2.6015651,4.8790684,2.7743714,4.404458,1.417053,2.5605962,2.945401,2.5063462,1.4929898,1.9379303,2.344068,1.1719872,2.624273,2.1051493,1.7503338,0.123728044,2.359375,0.94477445",Tanker
"-432.88562,97.32206,9.120372,36.18622,-2.0107338,18.890165,2.4983099,18.673677,-1.3868495,8.321085,-3.1245549,16.445354,2.2167068,13.892436,-0.21042445,10.82625,0.1322057,11.278775,-0.8798649,5.6792135,-2.5346565,6.3296275,-2.6868243,4.8201666,-1.0453434,3.1978772,-0.9739175,1.6789242,1.2553811,1.8370755,-0.033265006,2.9647698,1.4368898,2.2645113,2.10035,1.6281195,1.1170306,1.8669064,3.523626,2.0408711",Tanker
"-458.06412,79.59652,-27.237886,20.520462,-2.272089,27.831022,3.5592167,13.523025,10.034046,21.120184,-2.7289493,21.036657,0.56724584,14.126039,0.9386307,14.611866,1.0126897,9.058561,3.2286444,9.825727,-1.3448544,11.709134,-2.9365382,4.452874,-0.61729497,3.994466,-0.8517903,3.0157778,4.5010443,5.1524887,1.4891306,1.415326,2.4928901,0.5213864,2.9484384,3.660824,2.7842543,-0.5287697,3.1831849,2.0626519",Tanker
"-513.51587,83.253654,-1.0931543,20.485582,-1.7626108,19.715376,3.3913786,17.85029,-0.9181845,15.375925,-0.3935504,15.0598,2.8490117,12.137095,-1.598069,10.841699,1.1519045,13.748138,4.75464,10.643417,1.6474156,8.74101,2.6164956,7.2749643,3.3758698,7.5060635,3.877453,5.910159,3.9580991,4.832173,2.9820461,3.7064667,3.3066294,3.9942436,5.0770206,4.453182,5.833681,4.4415126,5.560156,3.1855905",Tanker
"-409.0073,124.57907,16.639444,37.075737,7.344764,25.311636,-0.22023043,19.671408,-2.3270216,8.310394,-5.6785097,15.470024,-3.2956645,11.847201,-5.9515924,7.0957623,-3.7259417,9.123271,-1.0467955,5.1990886,-5.1804776,7.0202427,-3.023069,4.0501904,-0.5941753,4.5597534,-1.2192247,2.967302,0.6569245,1.7788893,-0.1363122,2.1137624,-0.139098,1.6206135,1.213508,2.1714532,0.58358824,0.08182049,3.7964153,2.6616228",Tanker
"-371.70682,122.33344,7.57834,31.698689,-8.524024,17.02164,-0.47943345,9.151332,-14.992302,5.730397,-16.550674,15.672207,3.4527736,17.632223,-2.16079,10.968727,-5.8239994,8.980906,-4.005648,5.956565,-9.286512,4.6053963,-4.2720985,4.8636622,-2.2301712,3.067309,-1.8128769,-0.15951456,-2.1311703,2.0346718,-2.7787397,2.3429022,2.3665922,2.9622748,2.820868,4.4922094,6.117477,2.7630181,4.5059686,4.642134",Tanker
"-366.1893,126.110306,12.118333,33.74863,11.20761,16.820457,1.1296259,16.730213,0.56036466,7.6409287,-3.0256524,11.889507,1.9934909,12.286238,1.4511706,9.163773,-0.007346325,8.340921,3.1270292,2.3690586,-2.1300156,5.6923146,1.1787223,4.3239007,1.7929088,2.4252594,-0.25640482,1.8323787,1.148838,0.60193586,-0.64661556,-0.4127212,0.09074891,0.08196323,0.5904242,0.38825363,0.8583745,-0.33854267,2.892412,0.70104206",Tanker
"-428.53012,113.69123,-7.420322,25.842138,-4.6438966,22.36599,6.5105042,16.355303,-1.3968756,10.02878,-2.0156572,18.717684,-2.1245918,10.753161,-3.100252,8.871709,-1.9926236,11.891414,0.56731224,8.237903,-2.4669244,9.619009,-0.8724438,7.2117934,-0.5590375,6.091447,0.37480217,3.9591808,-0.1125759,3.3826947,-1.1204915,2.094659,0.028818058,1.1103699,1.433692,2.8688824,2.8306332,1.0289286,2.6044652,2.3534062",Tanker
"-417.95544,101.80809,1.9828178,29.389017,-3.3641043,13.882,2.3553112,19.094461,-1.8891234,14.706725,-8.710014,14.489568,1.0471221,10.604765,-3.432167,11.823563,-2.1019819,11.934177,-0.3660438,8.459253,-3.8471608,8.571493,-1.8514886,6.054455,0.119567014,5.8332744,-0.14389062,3.359445,-0.500145,3.4602938,-1.0161185,4.3645544,1.1197507,4.4684277,2.7538078,4.55822,2.2672,3.235261,3.34468,4.319025",Tanker
"-392.88452,114.151306,10.127024,32.086185,-8.478334,14.540116,-2.1201005,15.177597,-5.747235,10.71292,-2.1180851,14.785269,-1.1643654,11.512662,-3.784566,9.892388,-2.866356,11.456784,-0.45382467,5.7269974,-2.8161743,6.5718184,-1.029583,5.9476876,1.9316235,4.5448437,0.5217385,4.118326,2.3830566,2.7523878,-0.13648961,3.0830023,1.1408665,3.2401235,2.7065473,2.990934,1.9127326,3.035991,4.02305,3.1072528",Tanker
